community_id,node_label,preferredName,queryItem,stringId
1,STE11,STE11,STE11,4932.YLR362W
1,STE12,STE12,STE12,4932.YHR084W
1,STE18,STE18,STE18,4932.YJR086W
1,STE20,STE20,STE20,4932.YHL007C
1,STE4,STE4,STE4,4932.YOR212W
1,STE5,STE5,STE5,4932.YDR103W
1,STE7,STE7,STE7,4932.YDL159W
1,STH1,STH1,STH1,4932.YIL126W
1,SUS1,SUS1,SUS1,4932.YBR111W-A
1,SWC3,SWC3,SWC3,4932.YAL011W
1,SWC4,SWC4,SWC4,4932.YGR002C
1,SWC5,SWC5,SWC5,4932.YBR231C
1,SWC7,SWC7,SWC7,4932.YLR385C
1,SWD1,SWD1,SWD1,4932.YAR003W
1,SWD2,SWD2,SWD2,4932.YKL018W
1,SWD3,SWD3,SWD3,4932.YBR175W
1,SWI1,SWI1,SWI1,4932.YPL016W
1,SWI3,SWI3,SWI3,4932.YJL176C
1,SWI4,SWI4,SWI4,4932.YER111C
1,SWI6,SWI6,SWI6,4932.YLR182W
1,SWM1,SWM1,SWM1,4932.YDR260C
1,SWP82,SWP82,SWP82,4932.YFL049W
1,SWR1,SWR1,SWR1,4932.YDR334W
1,TAF1,TAF1,TAF1,4932.YGR274C
1,TAF10,TAF10,TAF10,4932.YDR167W
1,TAF11,TAF11,TAF11,4932.YML015C
1,TAF12,TAF12,TAF12,4932.YDR145W
1,TAF13,TAF13,TAF13,4932.YML098W
1,TAF14,TAF14,TAF14,4932.YPL129W
1,TAF2,TAF2,TAF2,4932.YCR042C
1,TAF3,TAF3,TAF3,4932.YPL011C
1,TAF4,TAF4,TAF4,4932.YMR005W
1,TAF5,TAF5,TAF5,4932.YBR198C
1,TAF6,TAF6,TAF6,4932.YGL112C
1,TAF7,TAF7,TAF7,4932.YMR227C
1,TAF8,TAF8,TAF8,4932.YML114C
1,TAF9,TAF9,TAF9,4932.YMR236W
1,TAP42,TAP42,TAP42,4932.YMR028W
1,TFA1,TFA1,TFA1,4932.YKL028W
1,TFA2,TFA2,TFA2,4932.YKR062W
1,TFB1,TFB1,TFB1,4932.YDR311W
1,TFB2,TFB2,TFB2,4932.YPL122C
1,TFB3,TFB3,TFB3,4932.YDR460W
1,TFB4,TFB4,TFB4,4932.YPR056W
1,TFB5,TFB5,TFB5,4932.YDR079C-A
1,TFC1,TFC1,TFC1,4932.YBR123C
1,TFC3,TFC3,TFC3,4932.YAL001C
1,TFC4,TFC4,TFC4,4932.YGR047C
1,TFC6,TFC6,TFC6,4932.YDR362C
1,TFC7,TFC7,TFC7,4932.YOR110W
1,TFC8,TFC8,TFC8,4932.YPL007C
1,TFG1,TFG1,TFG1,4932.YGR186W
1,TFG2,TFG2,TFG2,4932.YGR005C
1,TIP20,TIP20,TIP20,4932.YGL145W
1,TOA1,TOA1,TOA1,4932.YOR194C
1,TOA2,TOA2,TOA2,4932.YKL058W
1,TOF1,TOF1,TOF1,4932.YNL273W
1,TOP3,TOP3,TOP3,4932.YLR234W
1,TPD3,TPD3,TPD3,4932.YAL016W
1,TRA1,TRA1,TRA1,4932.YHR099W
1,TUB1,TUB1,TUB1,4932.YML085C
1,TUB2,TUB2,TUB2,4932.YFL037W
1,TUB4,TUB4,TUB4,4932.YLR212C
1,UAF30,UAF30,UAF30,4932.YOR295W
1,UBA2,UBA2,UBA2,4932.YDR390C
1,UBC13,UBC13,UBC13,4932.YDR092W
1,UBP8,UBP8,UBP8,4932.YMR223W
1,UFD1,UFD1,UFD1,4932.YGR048W
1,UFE1,UFE1,UFE1,4932.YOR075W
1,USA1,USA1,USA1,4932.YML029W
1,USE1,USE1,USE1,4932.YGL098W
1,VAM3,VAM3,VAM3,4932.YOR106W
1,VAM6,VAM6,VAM6,4932.YDL077C
1,VAM7,VAM7,VAM7,4932.YGL212W
1,VPS16,VPS16,VPS16,4932.YPL045W
1,VPS3,VPS3,VPS3,4932.YDR495C
1,VPS33,VPS33,VPS33,4932.YLR396C
1,VPS41,VPS41,VPS41,4932.YDR080W
1,VPS71,VPS71,VPS71,4932.YML041C
1,VPS72,VPS72,VPS72,4932.YDR485C
1,VPS75,VPS75,VPS75,4932.YNL246W
1,VPS8,VPS8,VPS8,4932.YAL002W
1,XRS2,XRS2,XRS2,4932.YDR369C
1,YAF9,YAF9,YAF9,4932.YNL107W
1,YCG1,YCG1,YCG1,4932.YDR325W
1,YCS4,YCS4,YCS4,4932.YLR272C
1,YDJ1,YDJ1,YDJ1,4932.YNL064C
1,YKU70,YKU70,YKU70,4932.YMR284W
1,YKU80,YKU80,YKU80,4932.YMR106C
1,YNG1,YNG1,YNG1,4932.YOR064C
1,YNG2,YNG2,YNG2,4932.YHR090C
1,YOS9,YOS9,YOS9,4932.YDR057W
1,ZIP1,ZIP1,ZIP1,4932.YDR285W
1,ZIP2,ZIP2,ZIP2,4932.YGL249W
1,ZUO1,ZUO1,ZUO1,4932.YGR285C
2,ASC1,ASC1,ASC1,4932.YMR116C
2,ATG32,ATG32,ECM17,4932.YIL146C
2,BTT1,BTT1,BTT1,4932.YDR252W
2,CAF130,CAF130,CAF130,4932.YGR134W
2,CAF40,CAF40,CAF40,4932.YNL288W
2,CAM1,CAM1,CAM1,4932.YPL048W
2,CCR4,CCR4,CCR4,4932.YAL021C
2,CDC36,CDC36,CDC36,4932.YDL165W
2,CDC39,CDC39,CDC39,4932.YCR093W
2,CKA1,CKA1,CKA1,4932.YIL035C
2,CKA2,CKA2,CKA2,4932.YOR061W
2,CKB1,CKB1,CKB1,4932.YGL019W
2,CKB2,CKB2,CKB2,4932.YOR039W
2,CLU1,CLU1,CLU1,4932.YMR012W
2,CSL4,CSL4,CSL4,4932.YNL232W
2,DBP6,DBP6,DBP6,4932.YNR038W
2,DIP2,DIP2,DIP2,4932.YLR129W
2,DIS3,DIS3,DIS3,4932.YOL021C
2,DSS1,DSS1,DSS1,4932.YMR287C
2,EFB1,EFB1,EFB1,4932.YAL003W
2,EGD1,EGD1,EGD1,4932.YPL037C
2,EGD2,EGD2,EGD2,4932.YHR193C
2,ELA1,ELA1,ELA1,4932.YNL230C
2,GCD11,GCD11,GCD11,4932.YER025W
2,GCN1,GCN1,GCN1,4932.YGL195W
2,GCN20,GCN20,GCN20,4932.YFR009W
2,GUS1,GUS1,GUS1,4932.YGL245W
2,HCR1,HCR1,HCR1,4932.YLR192C
2,IFH1,IFH1,IFH1,4932.YLR223C
2,LRP1,LRP1,LRP1,4932.YHR081W
2,LTV1,LTV1,LTV1,4932.YKL143W
2,MAK21,MAK21,MAK21,4932.YDR060W
2,MNP1,MNP1,MNP1,4932.YGL068W
2,MOT2,MOT2,MOT2,4932.YER068W
2,MRPL10,MRPL10,MRPL10,4932.YNL284C
2,MRPL9,MRPL9,MRPL9,4932.YGR220C
2,MRPS28,MRPS28,MRPS28,4932.YDR337W
2,MRPS5,MRPS5,MRPS5,4932.YBR251W
2,MTR3,MTR3,MTR3,4932.YGR158C
2,MTR4,MTR4,MTR4,4932.YJL050W
2,NAN1,NAN1,NAN1,4932.YPL126W
2,NIP1,NIP1,NIP1,4932.YMR309C
2,NOC2,NOC2,NOC2,4932.YOR206W
2,NOC3,NOC3,NOC3,4932.YLR002C
2,NOC4,NOC4,NOC4,4932.YPR144C
2,NOP1,NOP1,NOP1,4932.YDL014W
2,NOP14,NOP14,NOP14,4932.YDL148C
2,NOP56,NOP56,SIK1,4932.YLR197W
2,NOP58,NOP58,NOP58,4932.YOR310C
2,NOP8,NOP8,NOP8,4932.YOL144W
2,NOT3,NOT3,NOT3,4932.YIL038C
2,NOT5,NOT5,NOT5,4932.YPR072W
2,PAN2,PAN2,PAN2,4932.YGL094C
2,PAN3,PAN3,PAN3,4932.YKL025C
2,POL5,POL5,POL5,4932.YEL055C
2,POP2,POP2,POP2,4932.YNR052C
2,PRP43,PRP43,PRP43,4932.YGL120C
2,PRT1,PRT1,PRT1,4932.YOR361C
2,PWP2,PWP2,PWP2,4932.YCR057C
2,RIX1,RIX1,RIX1,4932.YHR197W
2,RPG1,RPG1,RPG1,4932.YBR079C
2,RPL10,RPL10,RPL10,4932.YLR075W
2,RPL11A,RPL11A,RPL11A,4932.YPR102C
2,RPL11B,RPL11B,RPL11B,4932.YGR085C
2,RPL12A,RPL12A,RPL12A,4932.YEL054C
2,RPL12B,RPL12B,RPL12B,4932.YDR418W
2,RPL13A,RPL13A,RPL13A,4932.YDL082W
2,RPL13B,RPL13B,RPL13B,4932.YMR142C
2,RPL14A,RPL14A,RPL14A,4932.YKL006W
2,RPL14B,RPL14B,RPL14B,4932.YHL001W
2,RPL15A,RPL15A,RPL15A,4932.YLR029C
2,RPL15B,RPL15B,RPL15B,4932.YMR121C
2,RPL16A,RPL16A,RPL16A,4932.YIL133C
2,RPL16B,RPL16B,RPL16B,4932.YNL069C
2,RPL17A,RPL17A,RPL17A,4932.YKL180W
2,RPL17B,RPL17B,RPL17B,4932.YJL177W
2,RPL18A,RPL18A,RPL18A,4932.YOL120C
2,RPL18B,RPL18B,RPL18B,4932.YNL301C
2,RPL19A,RPL19A,RPL19A,4932.YBR084C-A
2,RPL19B,RPL19B,RPL19B,4932.YBL027W
2,RPL1A,RPL1A,RPL1A,4932.YPL220W
2,RPL1B,RPL1B,RPL1B,4932.YGL135W
2,RPL20A,RPL20A,RPL20A,4932.YMR242C
2,RPL20B,RPL20B,RPL20B,4932.YOR312C
2,RPL21A,RPL21A,RPL21A,4932.YBR191W
2,RPL21B,RPL21B,RPL21B,4932.YPL079W
2,RPL22A,RPL22A,RPL22A,4932.YLR061W
2,RPL22B,RPL22B,RPL22B,4932.YFL034C-A
2,RPL23A,RPL23A,RPL23A,4932.YBL087C
2,RPL23B,RPL23B,RPL23B,4932.YER117W
2,RPL24A,RPL24A,RPL24A,4932.YGL031C
2,RPL24B,RPL24B,RPL24B,4932.YGR148C
2,RPL25,RPL25,RPL25,4932.YOL127W
2,RPL26A,RPL26A,RPL26A,4932.YLR344W
2,RPL26B,RPL26B,RPL26B,4932.YGR034W
2,RPL27A,RPL27A,RPL27A,4932.YHR010W
2,RPL27B,RPL27B,RPL27B,4932.YDR471W
2,RPL28,RPL28,RPL28,4932.YGL103W
2,RPL29,RPL29,RPL29,4932.YFR032C-A
2,RPL2A,RPL2A,RPL2A,4932.YFR031C-A
2,RPL2B,RPL2B,RPL2B,4932.YIL018W
2,RPL3,RPL3,RPL3,4932.YOR063W
2,RPL30,RPL30,RPL30,4932.YGL030W
2,RPL31A,RPL31A,RPL31A,4932.YDL075W
2,RPL31B,RPL31B,RPL31B,4932.YLR406C
2,RPL32,RPL32,RPL32,4932.YBL092W
2,RPL33A,RPL33A,RPL33A,4932.YPL143W
2,RPL33B,RPL33B,RPL33B,4932.YOR234C
2,RPL34A,RPL34A,RPL34A,4932.YER056C-A
2,RPL34B,RPL34B,RPL34B,4932.YIL052C
2,RPL35A,RPL35A,RPL35A,4932.YDL191W
2,RPL35B,RPL35B,RPL35B,4932.YDL136W
2,RPL36A,RPL36A,RPL36A,4932.YMR194W
2,RPL36B,RPL36B,RPL36B,4932.YPL249C-A
2,RPL37A,RPL37A,RPL37A,4932.YLR185W
2,RPL37B,RPL37B,RPL37B,4932.YDR500C
2,RPL38,RPL38,RPL38,4932.YLR325C
2,RPL39,RPL39,RPL39,4932.YJL189W
2,RPL40A,RPL40A,RPL40A,4932.YIL148W
2,RPL40B,RPL40B,RPL40B,4932.YKR094C
2,RPL41A,RPL41A,RPL41A,4932.YDL184C
2,RPL41B,RPL41B,RPL41B,4932.YDL133C-A
2,RPL42A,RPL42A,RPL42A,4932.YNL162W
2,RPL42B,RPL42B,RPL42B,4932.YHR141C
2,RPL43A,RPL43A,RPL43A,4932.YPR043W
2,RPL43B,RPL43B,RPL43B,4932.YJR094W-A
2,RPL4A,RPL4A,RPL4A,4932.YBR031W
2,RPL4B,RPL4B,RPL4B,4932.YDR012W
2,RPL5,RPL5,RPL5,4932.YPL131W
2,RPL6A,RPL6A,RPL6A,4932.YML073C
2,RPL6B,RPL6B,RPL6B,4932.YLR448W
2,RPL7A,RPL7A,RPL7A,4932.YGL076C
2,RPL7B,RPL7B,RPL7B,4932.YPL198W
2,RPL8A,RPL8A,RPL8A,4932.YHL033C
2,RPL8B,RPL8B,RPL8B,4932.YLL045C
2,RPL9A,RPL9A,RPL9A,4932.YGL147C
2,RPL9B,RPL9B,RPL9B,4932.YNL067W
2,RPP0,RPP0,RPP0,4932.YLR340W
2,RPP1A,RPP1A,RPP1A,4932.YDL081C
2,RPP1B,RPP1B,RPP1B,4932.YDL130W
2,RPP2A,RPP2A,RPP2A,4932.YOL039W
2,RPP2B,RPP2B,RPP2B,4932.YDR382W
2,RPS0A,RPS0A,RPS0A,4932.YGR214W
2,RPS0B,RPS0B,RPS0B,4932.YLR048W
2,RPS10A,RPS10A,RPS10A,4932.YOR293W
2,RPS10B,RPS10B,RPS10B,4932.YMR230W
2,RPS11A,RPS11A,RPS11A,4932.YDR025W
2,RPS11B,RPS11B,RPS11B,4932.YBR048W
2,RPS12,RPS12,RPS12,4932.YOR369C
2,RPS13,RPS13,RPS13,4932.YDR064W
2,RPS14A,RPS14A,RPS14A,4932.YCR031C
2,RPS14B,RPS14B,RPS14B,4932.YJL191W
2,RPS15,RPS15,RPS15,4932.YOL040C
2,RPS16A,RPS16A,RPS16A,4932.YMR143W
2,RPS16B,RPS16B,RPS16B,4932.YDL083C
2,RPS17A,RPS17A,RPS17A,4932.YML024W
2,RPS17B,RPS17B,RPS17B,4932.YDR447C
2,RPS18A,RPS18A,RPS18A,4932.YDR450W
2,RPS18B,RPS18B,RPS18B,4932.YML026C
2,RPS19A,RPS19A,RPS19A,4932.YOL121C
2,RPS19B,RPS19B,RPS19B,4932.YNL302C
2,RPS1A,RPS1A,RPS1A,4932.YLR441C
2,RPS1B,RPS1B,RPS1B,4932.YML063W
2,RPS2,RPS2,RPS2,4932.YGL123W
2,RPS20,RPS20,RPS20,4932.YHL015W
2,RPS21A,RPS21A,RPS21A,4932.YKR057W
2,RPS21B,RPS21B,RPS21B,4932.YJL136C
2,RPS22A,RPS22A,RPS22A,4932.YJL190C
2,RPS22B,RPS22B,RPS22B,4932.YLR367W
2,RPS23A,RPS23A,RPS23A,4932.YGR118W
2,RPS23B,RPS23B,RPS23B,4932.YPR132W
2,RPS24A,RPS24A,RPS24A,4932.YER074W
2,RPS24B,RPS24B,RPS24B,4932.YIL069C
2,RPS25A,RPS25A,RPS25A,4932.YGR027C
2,RPS25B,RPS25B,RPS25B,4932.YLR333C
2,RPS26A,RPS26A,RPS26A,4932.YGL189C
2,RPS26B,RPS26B,RPS26B,4932.YER131W
2,RPS27A,RPS27A,RPS27A,4932.YKL156W
2,RPS27B,RPS27B,RPS27B,4932.YHR021C
2,RPS28A,RPS28A,RPS28A,4932.YOR167C
2,RPS28B,RPS28B,RPS28B,4932.YLR264W
2,RPS29A,RPS29A,RPS29A,4932.YLR388W
2,RPS29B,RPS29B,RPS29B,4932.YDL061C
2,RPS3,RPS3,RPS3,4932.YNL178W
2,RPS30A,RPS30A,RPS30A,4932.YLR287C-A
2,RPS30B,RPS30B,RPS30B,4932.YOR182C
2,RPS31,RPS31,RPS31,4932.YLR167W
2,RPS4A,RPS4A,RPS4A,4932.YJR145C
2,RPS4B,RPS4B,RPS4B,4932.YHR203C
2,RPS5,RPS5,RPS5,4932.YJR123W
2,RPS6A,RPS6A,RPS6A,4932.YPL090C
2,RPS6B,RPS6B,RPS6B,4932.YBR181C
2,RPS7A,RPS7A,RPS7A,4932.YOR096W
2,RPS7B,RPS7B,RPS7B,4932.YNL096C
2,RPS8A,RPS8A,RPS8A,4932.YBL072C
2,RPS8B,RPS8B,RPS8B,4932.YER102W
2,RPS9A,RPS9A,RPS9A,4932.YPL081W
2,RPS9B,RPS9B,RPS9B,4932.YBR189W
2,RRP4,RRP4,RRP4,4932.YHR069C
2,RRP40,RRP40,RRP40,4932.YOL142W
2,RRP42,RRP42,RRP42,4932.YDL111C
2,RRP43,RRP43,RRP43,4932.YCR035C
2,RRP45,RRP45,RRP45,4932.YDR280W
2,RRP46,RRP46,RRP46,4932.YGR095C
2,RRP6,RRP6,RRP6,4932.YOR001W
2,RRP7,RRP7,RRP7,4932.YCL031C
2,RSA3,RSA3,RSA3,4932.YLR221C
2,RSM10,RSM10,RSM10,4932.YDR041W
2,RSM7,RSM7,RSM7,4932.YJR113C
2,SBH1,SBH1,SBH1,4932.YER087C-B
2,SBH2,SBH2,SBH2,4932.YER019C-A
2,SEC61,SEC61,SEC61,4932.YLR378C
2,SEC65,SEC65,SEC65,4932.YML105C
2,SKI2,SKI2,SKI2,4932.YLR398C
2,SKI3,SKI3,SKI3,4932.YPR189W
2,SKI6,SKI6,SKI6,4932.YGR195W
2,SNU13,SNU13,SNU13,4932.YEL026W
2,SRP101,SRP101,SRP101,4932.YDR292C
2,SRP102,SRP102,SRP102,4932.YKL154W
2,SRP14,SRP14,SRP14,4932.YDL092W
2,SRP21,SRP21,SRP21,4932.YKL122C
2,SRP54,SRP54,SRP54,4932.YPR088C
2,SRP68,SRP68,SRP68,4932.YPL243W
2,SRP72,SRP72,SRP72,4932.YPL210C
2,SSH1,SSH1,SSH1,4932.YBR283C
2,SSS1,SSS1,SSS1,4932.YDR086C
2,STT3,STT3,STT3,4932.YGL022W
2,SUI1,SUI1,SUI1,4932.YNL244C
2,SUI2,SUI2,SUI2,4932.YJR007W
2,SUI3,SUI3,SUI3,4932.YPL237W
2,SUV3,SUV3,SUV3,4932.YPL029W
2,TEF1,TEF1,TEF1,4932.YPR080W
2,TEF2,TEF2,TEF2,4932.YBR118W
2,TEF4,TEF4,TEF4,4932.YKL081W
2,TIF1,TIF1,TIF1,4932.YKR059W
2,TIF11,TIF11,TIF11,4932.YMR260C
2,TIF34,TIF34,TIF34,4932.YMR146C
2,TIF35,TIF35,TIF35,4932.YDR429C
2,TIF5,TIF5,TIF5,4932.YPR041W
2,URB1,URB1,URB1,4932.YKL014C
2,URB2,URB2,URB2,4932.YJR041C
2,UTP10,UTP10,UTP10,4932.YJL109C
2,UTP13,UTP13,UTP13,4932.YLR222C
2,UTP15,UTP15,UTP15,4932.YMR093W
2,UTP18,UTP18,UTP18,4932.YJL069C
2,UTP21,UTP21,UTP21,4932.YLR409C
2,UTP22,UTP22,UTP22,4932.YGR090W
2,UTP4,UTP4,UTP4,4932.YDR324C
2,UTP6,UTP6,UTP6,4932.YDR449C
2,UTP8,UTP8,UTP8,4932.YGR128C
2,UTP9,UTP9,UTP9,4932.YHR196W
3,ARC1,ARC1,ARC1,4932.YGL105W
3,ATP1,ATP1,ATP1,4932.YBL099W
3,ATP14,ATP14,ATP14,4932.YLR295C
3,ATP15,ATP15,ATP15,4932.YPL271W
3,ATP16,ATP16,ATP16,4932.YDL004W
3,ATP17,ATP17,ATP17,4932.YDR377W
3,ATP18,ATP18,ATP18,4932.YML081C-A
3,ATP19,ATP19,ATP19,4932.YOL077W-A
3,ATP2,ATP2,ATP2,4932.YJR121W
3,ATP20,ATP20,ATP20,4932.YPR020W
3,ATP3,ATP3,ATP3,4932.YBR039W
3,ATP4,ATP4,ATP4,4932.YPL078C
3,ATP5,ATP5,ATP5,4932.YDR298C
3,ATP6,ATP6,ATP6,4932.Q0085
3,ATP7,ATP7,ATP7,4932.YKL016C
3,ATP8,ATP8,ATP8,4932.Q0080
3,BI3,BI3,BI3,4932.Q0115
3,BI4,BI4,BI4,4932.Q0120
3,COB,COB,COB,4932.Q0105
3,COR1,COR1,COR1,4932.YBL045C
3,COX1,COX1,COX1,4932.Q0045
3,COX12,COX12,COX12,4932.YLR038C
3,COX13,COX13,COX13,4932.YGL191W
3,COX14,COX14,COX14,4932.YML129C
3,COX2,COX2,COX2,4932.Q0250
3,COX3,COX3,COX3,4932.Q0275
3,COX4,COX4,COX4,4932.YGL187C
3,COX5A,COX5A,COX5A,4932.YNL052W
3,COX6,COX6,COX6,4932.YHR051W
3,COX7,COX7,COX7,4932.YMR256C
3,COX8,COX8,COX8,4932.YLR395C
3,COX9,COX9,COX9,4932.YDL067C
3,CYT1,CYT1,CYT1,4932.YOR065W
3,DAD1,DAD1,DAD1,4932.YDR016C
3,DAD2,DAD2,DAD2,4932.YKR083C
3,DAD3,DAD3,DAD3,4932.YBR233W-A
3,DAD4,DAD4,DAD4,4932.YDR320C-A
3,DAM1,DAM1,DAM1,4932.YGR113W
3,DUO1,DUO1,DUO1,4932.YGL061C
3,GCV1,GCV1,GCV1,4932.YDR019C
3,GCV2,GCV2,GCV2,4932.YMR189W
3,GCV3,GCV3,GCV3,4932.YAL044C
3,HSK3,HSK3,HSK3,4932.YKL138C-A
3,IDH1,IDH1,IDH1,4932.YNL037C
3,IDH2,IDH2,IDH2,4932.YOR136W
3,ILV2,ILV2,ILV2,4932.YMR108W
3,ILV6,ILV6,ILV6,4932.YCL009C
3,INH1,INH1,INH1,4932.YDL181W
3,IPP1,IPP1,PPA1,4932.YBR011C
3,KGD1,KGD1,KGD1,4932.YIL125W
3,KGD2,KGD2,KGD2,4932.YDR148C
3,LAT1,LAT1,LAT1,4932.YNL071W
3,LPD1,LPD1,LPD1,4932.YFL018C
3,LSC1,LSC1,LSC1,4932.YOR142W
3,LSC2,LSC2,LSC2,4932.YGR244C
3,MAS1,MAS1,MAS1,4932.YLR163C
3,MAS2,MAS2,MAS2,4932.YHR024C
3,MDM10,MDM10,MDM10,4932.YAL010C
3,MDM12,MDM12,MDM12,4932.YOL009C
3,MES1,MES1,MES1,4932.YGR264C
3,MGE1,MGE1,MGE1,4932.YOR232W
3,MMM1,MMM1,MMM1,4932.YLL006W
3,MRPL11,MRPL11,MRPL11,4932.YDL202W
3,MRS1,MRS1,MRS1,4932.YIR021W
3,MSS51,MSS51,MSS51,4932.YLR203C
3,NAM2,NAM2,NAM2,4932.YLR382C
3,OLI1,OLI1,OLI1,4932.Q0130
3,PAM16,PAM16,PAM16,4932.YJL104W
3,PAM17,PAM17,PAM17,4932.YKR065C
3,PAM18,PAM18,PAM18,4932.YLR008C
3,PDA1,PDA1,PDA1,4932.YER178W
3,PDB1,PDB1,PDB1,4932.YBR221C
3,PDX1,PDX1,PDX1,4932.YGR193C
3,PET309,PET309,PET309,4932.YLR067C
3,QCR10,QCR10,QCR10,4932.YHR001W-A
3,QCR2,QCR2,QCR2,4932.YPR191W
3,QCR6,QCR6,QCR6,4932.YFR033C
3,QCR7,QCR7,QCR7,4932.YDR529C
3,QCR8,QCR8,QCR8,4932.YJL166W
3,QCR9,QCR9,QCR9,4932.YGR183C
3,RAV1,RAV1,RAV1,4932.YJR033C
3,RAV2,RAV2,RAV2,4932.YDR202C
3,RIP1,RIP1,RIP1,4932.YEL024W
3,SAM35,SAM35,SAM35,4932.YHR083W
3,SAM37,SAM37,SAM37,4932.YMR060C
3,SAM50,SAM50,SAM50,4932.YNL026W
3,SDH1,SDH1,SDH1,4932.YKL148C
3,SDH2,SDH2,SDH2,4932.YLL041C
3,SDH3,SDH3,SDH3,4932.YKL141W
3,SDH4,SDH4,SDH4,4932.YDR178W
3,SPC19,SPC19,SPC19,4932.YDR201W
3,SPC34,SPC34,SPC34,4932.YKR037C
3,SSC1,SSC1,SSC1,4932.YJR045C
3,STF1,STF1,STF1,4932.YDL130W-A
3,STF2,STF2,STF2,4932.YGR008C
3,STV1,STV1,STV1,4932.YMR054W
3,TIM10,TIM10,MRS11,4932.YHR005C-A
3,TIM11,TIM11,TIM11,4932.YDR322C-A
3,TIM12,TIM12,MRS5,4932.YBR091C
3,TIM13,TIM13,TIM13,4932.YGR181W
3,TIM17,TIM17,TIM17,4932.YJL143W
3,TIM18,TIM18,TIM18,4932.YOR297C
3,TIM21,TIM21,TIM21,4932.YGR033C
3,TIM22,TIM22,TIM22,4932.YDL217C
3,TIM23,TIM23,TIM23,4932.YNR017W
3,TIM44,TIM44,TIM44,4932.YIL022W
3,TIM50,TIM50,TIM50,4932.YPL063W
3,TIM54,TIM54,TIM54,4932.YJL054W
3,TIM8,TIM8,TIM8,4932.YJR135W-A
3,TIM9,TIM9,TIM9,4932.YEL020W-A
3,TOM20,TOM20,TOM20,4932.YGR082W
3,TOM22,TOM22,TOM22,4932.YNL131W
3,TOM40,TOM40,TOM40,4932.YMR203W
3,TOM5,TOM5,TOM5,4932.YPR133W-A
3,TOM6,TOM6,TOM6,4932.YOR045W
3,TOM7,TOM7,TOM7,4932.YNL070W
3,TOM70,TOM70,TOM70,4932.YNL121C
3,VAR1,VAR1,VAR1,4932.Q0140
3,VMA1,VMA1,TFP1,4932.YDL185W
3,VMA10,VMA10,VMA10,4932.YHR039C-A
3,VMA11,VMA11,TFP3,4932.YPL234C
3,VMA13,VMA13,VMA13,4932.YPR036W
3,VMA2,VMA2,VMA2,4932.YBR127C
3,VMA22,VMA22,VMA22,4932.YHR060W
3,VMA3,VMA3,CUP5,4932.YEL027W
3,VMA4,VMA4,VMA4,4932.YOR332W
3,VMA5,VMA5,VMA5,4932.YKL080W
3,VMA6,VMA6,VMA6,4932.YLR447C
3,VMA7,VMA7,VMA7,4932.YGR020C
3,VMA8,VMA8,VMA8,4932.YEL051W
3,VPH1,VPH1,VPH1,4932.YOR270C
3,VPH2,VPH2,VPH2,4932.YKL119C
3,YMR31,YMR31,YMR31,4932.YFR049W
4,AAR2,AAR2,AAR2,4932.YBL074C
4,ARD1,ARD1,ARD1,4932.YHR013C
4,ASM4,ASM4,ASM4,4932.YDL088C
4,BRE5,BRE5,BRE5,4932.YNR051C
4,BRR2,BRR2,BRR2,4932.YER172C
4,BUD13,BUD13,BUD13,4932.YGL174W
4,BUG1,BUG1,BUG1,4932.YDL099W
4,CBC2,CBC2,CBC2,4932.YPL178W
4,CDC33,CDC33,CDC33,4932.YOL139C
4,CEF1,CEF1,CEF1,4932.YMR213W
4,CLF1,CLF1,CLF1,4932.YLR117C
4,CUS1,CUS1,CUS1,4932.YMR240C
4,CUS2,CUS2,CUS2,4932.YNL286W
4,DCP1,DCP1,DCP1,4932.YOL149W
4,DCP2,DCP2,DCP2,4932.YNL118C
4,DCS1,DCS1,DCS1,4932.YLR270W
4,DCS2,DCS2,DCS2,4932.YOR173W
4,DIB1,DIB1,DIB1,4932.YPR082C
4,GLE1,GLE1,GLE1,4932.YDL207W
4,GRH1,GRH1,GRH1,4932.YDR517W
4,HPR1,HPR1,HPR1,4932.YDR138W
4,HSH155,HSH155,HSH155,4932.YMR288W
4,HSH49,HSH49,HSH49,4932.YOR319W
4,IST3,IST3,IST3,4932.YIR005W
4,ISY1,ISY1,ISY1,4932.YJR050W
4,LEA1,LEA1,LEA1,4932.YPL213W
4,LIN1,LIN1,LIN1,4932.YHR156C
4,LSM2,LSM2,LSM2,4932.YBL026W
4,LSM3,LSM3,LSM3,4932.YLR438C-A
4,LSM4,LSM4,LSM4,4932.YER112W
4,LSM5,LSM5,LSM5,4932.YER146W
4,LSM6,LSM6,LSM6,4932.YDR378C
4,LSM7,LSM7,LSM7,4932.YNL147W
4,LSM8,LSM8,LSM8,4932.YJR022W
4,LUC7,LUC7,LUC7,4932.YDL087C
4,MAK10,MAK10,MAK10,4932.YEL053C
4,MAK3,MAK3,MAK3,4932.YPR051W
4,MAK31,MAK31,MAK31,4932.YCR020C-A
4,MDM20,MDM20,MDM20,4932.YOL076W
4,MEX67,MEX67,MEX67,4932.YPL169C
4,MFT1,MFT1,MFT1,4932.YML062C
4,MKT1,MKT1,MKT1,4932.YNL085W
4,MSL1,MSL1,MSL1,4932.YIR009W
4,MSL5,MSL5,MSL5,4932.YLR116W
4,MTR2,MTR2,MTR2,4932.YKL186C
4,MUD1,MUD1,MUD1,4932.YBR119W
4,MUD2,MUD2,MUD2,4932.YKL074C
