node_label,queryItem,stringId,preferredName
MRPS8,MRPS8,4932.YMR158W,MRPS8
MRPS9,MRPS9,4932.YBR146W,MRPS9
MRS1,MRS1,4932.YIR021W,MRS1
MRX14,YDR115W,4932.YDR115W,MRX14
MSH2,MSH2,4932.YOL090W,MSH2
MSH3,MSH3,4932.YCR092C,MSH3
MSH6,MSH6,4932.YDR097C,MSH6
MSI1,MSI1,4932.YBR195C,MSI1
MSL1,MSL1,4932.YIR009W,MSL1
MSL5,MSL5,4932.YLR116W,MSL5
MSS1,MSS1,4932.YMR023C,MSS1
MSS51,MSS51,4932.YLR203C,MSS51
MTO1,MTO1,4932.YGL236C,MTO1
MTR2,MTR2,4932.YKL186C,MTR2
MTR3,MTR3,4932.YGR158C,MTR3
MTR4,MTR4,4932.YJL050W,MTR4
MTW1,MTW1,4932.YAL034W-A,MTW1
MUD1,MUD1,4932.YBR119W,MUD1
MUD2,MUD2,4932.YKL074C,MUD2
MUS81,MUS81,4932.YDR386W,MUS81
MVB12,MVB12,4932.YGR206W,MVB12
NAF1,NAF1,4932.YNL124W,NAF1
NAM2,NAM2,4932.YLR382C,NAM2
NAM7,NAM7,4932.YMR080C,NAM7
NAM8,NAM8,4932.YHR086W,NAM8
NAM9,NAM9,4932.YNL137C,NAM9
NAN1,NAN1,4932.YPL126W,NAN1
NAS6,NAS6,4932.YGR232W,NAS6
NAT1,NAT1,4932.YDL040C,NAT1
NAT3,NAT3,4932.YPR131C,NAT3
NAT5,NAT5,4932.YOR253W,NAT5
NBP1,NBP1,4932.YLR457C,NBP1
NCB2,NCB2,4932.YDR397C,NCB2
NDC80,TID3,4932.YIL144W,NDC80
NEM1,NEM1,4932.YHR004C,NEM1
NET1,NET1,4932.YJL076W,NET1
NFS1,NFS1,4932.YCL017C,NFS1
NGG1,NGG1,4932.YDR176W,NGG1
NHP10,NHP10,4932.YDL002C,NHP10
NIC96,NIC96,4932.YFR002W,NIC96
NIP1,NIP1,4932.YMR309C,NIP1
NIP100,NIP100,4932.YPL174C,NIP100
NMD2,NMD2,4932.YHR077C,NMD2
NNF1,NNF1,4932.YJR112W,NNF1
NOC2,NOC2,4932.YOR206W,NOC2
NOC3,NOC3,4932.YLR002C,NOC3
NOC4,NOC4,4932.YPR144C,NOC4
NOP1,NOP1,4932.YDL014W,NOP1
NOP14,NOP14,4932.YDL148C,NOP14
NOP56,SIK1,4932.YLR197W,NOP56
NOP58,NOP58,4932.YOR310C,NOP58
NOP8,NOP8,4932.YOL144W,NOP8
NOT3,NOT3,4932.YIL038C,NOT3
NOT5,NOT5,4932.YPR072W,NOT5
NPL4,NPL4,4932.YBR170C,NPL4
NPL6,NPL6,4932.YMR091C,NPL6
NSE1,NSE1,4932.YLR007W,NSE1
NSE3,NSE3,4932.YDR288W,NSE3
NSE4,NSE4,4932.YDL105W,NSE4
NSE5,NSE5,4932.YML023C,NSE5
NSL1,NSL1,4932.YPL233W,NSL1
NSP1,NSP1,4932.YJL041W,NSP1
NTC20,NTC20,4932.YBR188C,NTC20
NTO1,NTO1,4932.YPR031W,NTO1
NTR2,NTR2,4932.YKR022C,NTR2
NUD1,NUD1,4932.YOR373W,NUD1
NUF2,NUF2,4932.YOL069W,NUF2
NUP120,NUP120,4932.YKL057C,NUP120
NUP145,NUP145,4932.YGL092W,NUP145
NUP159,NUP159,4932.YIL115C,NUP159
NUP170,NUP170,4932.YBL079W,NUP170
NUP49,NUP49,4932.YGL172W,NUP49
NUP53,NUP53,4932.YMR153W,NUP53
NUP57,NUP57,4932.YGR119C,NUP57
NUP82,NUP82,4932.YJL061W,NUP82
NUP84,NUP84,4932.YDL116W,NUP84
NUP85,NUP85,4932.YJR042W,NUP85
NUT1,NUT1,4932.YGL151W,NUT1
NUT2,NUT2,4932.YPR168W,NUT2
OKP1,OKP1,4932.YGR179C,OKP1
OLI1,OLI1,4932.Q0130,OLI1
ORC1,ORC1,4932.YML065W,ORC1
ORC2,ORC2,4932.YBR060C,ORC2
ORC3,ORC3,4932.YLL004W,ORC3
ORC4,ORC4,4932.YPR162C,ORC4
ORC5,ORC5,4932.YNL261W,ORC5
ORC6,ORC6,4932.YHR118C,ORC6
OST1,OST1,4932.YJL002C,OST1
OST2,OST2,4932.YOR103C,OST2
OST3,OST3,4932.YOR085W,OST3
OST4,OST4,4932.YDL232W,OST4
OST5,OST5,4932.YGL226C-A,OST5
OST6,OST6,4932.YML019W,OST6
PAC10,PAC10,4932.YGR078C,PAC10
PAC11,PAC11,4932.YDR488C,PAC11
PAF1,PAF1,4932.YBR279W,PAF1
PAM16,PAM16,4932.YJL104W,PAM16
PAM17,PAM17,4932.YKR065C,PAM17
PAM18,PAM18,4932.YLR008C,PAM18
PAN1,PAN1,4932.YIR006C,PAN1
PAN2,PAN2,4932.YGL094C,PAN2
PAN3,PAN3,4932.YKL025C,PAN3
PAP1,PAP1,4932.YKR002W,PAP1
PAP2,PAP2,4932.YOL115W,PAP2
PBP1,PBP1,4932.YGR178C,PBP1
PCF11,PCF11,4932.YDR228C,PCF11
PCI8,PCI8,4932.YIL071C,PCI8
PCL1,PCL1,4932.YNL289W,PCL1
PCL10,PCL10,4932.YGL134W,PCL10
PCL2,PCL2,4932.YDL127W,PCL2
PCL8,PCL8,4932.YPL219W,PCL8
PDA1,PDA1,4932.YER178W,PDA1
PDB1,PDB1,4932.YBR221C,PDB1
PDS1,PDS1,4932.YDR113C,PDS1
PDX1,PDX1,4932.YGR193C,PDX1
PEA2,PEA2,4932.YER149C,PEA2
PEP3,PEP3,4932.YLR148W,PEP3
PEP5,PEP5,4932.YMR231W,PEP5
PEP8,PEP8,4932.YJL053W,PEP8
PET123,PET123,4932.YOR158W,PET123
PET309,PET309,4932.YLR067C,PET309
PEX10,PEX10,4932.YDR265W,PEX10
PEX12,PEX12,4932.YMR026C,PEX12
PEX13,PEX13,4932.YLR191W,PEX13
PEX14,PEX14,4932.YGL153W,PEX14
PEX17,PEX17,4932.YNL214W,PEX17
PEX2,PEX2,4932.YJL210W,PEX2
PFD1,PFD1,4932.YJL179W,PFD1
PFS2,PFS2,4932.YNL317W,PFS2
PGD1,PGD1,4932.YGL025C,PGD1
PHB1,PHB1,4932.YGR132C,PHB1
PHB2,PHB2,4932.YGR231C,PHB2
PHO23,PHO23,4932.YNL097C,PHO23
PHO80,PHO80,4932.YOL001W,PHO80
PHO85,PHO85,4932.YPL031C,PHO85
PML1,PML1,4932.YLR016C,PML1
PMS1,PMS1,4932.YNL082W,PMS1
PMT1,PMT1,4932.YDL095W,PMT1
PMT2,PMT2,4932.YAL023C,PMT2
PMT3,PMT3,4932.YOR321W,PMT3
PMT5,PMT5,4932.YDL093W,PMT5
PNG1,PNG1,4932.YPL096W,PNG1
POB3,POB3,4932.YML069W,POB3
POL1,POL1,4932.YNL102W,POL1
POL12,POL12,4932.YBL035C,POL12
POL2,POL2,4932.YNL262W,POL2
POL3,POL3,4932.YDL102W,POL3
POL31,POL31,4932.YJR006W,POL31
POL32,POL32,4932.YJR043C,POL32
POL5,POL5,4932.YEL055C,POL5
POP1,POP1,4932.YNL221C,POP1
POP2,POP2,4932.YNR052C,POP2
POP3,POP3,4932.YNL282W,POP3
POP4,POP4,4932.YBR257W,POP4
POP5,POP5,4932.YAL033W,POP5
POP6,POP6,4932.YGR030C,POP6
POP7,POP7,4932.YBR167C,POP7
POP8,POP8,4932.YBL018C,POP8
PPE1,PPE1,4932.YHR075C,PPE1
PPH21,PPH21,4932.YDL134C,PPH21
PPH3,PPH3,4932.YDR075W,PPH3
PRE1,PRE1,4932.YER012W,PRE1
PRE10,PRE10,4932.YOR362C,PRE10
PRE2,PRE2,4932.YPR103W,PRE2
PRE3,PRE3,4932.YJL001W,PRE3
PRE4,PRE4,4932.YFR050C,PRE4
PRE5,PRE5,4932.YMR314W,PRE5
PRE6,PRE6,4932.YOL038W,PRE6
PRE7,PRE7,4932.YBL041W,PRE7
PRE8,PRE8,4932.YML092C,PRE8
PRE9,PRE9,4932.YGR135W,PRE9
PRI1,PRI1,4932.YIR008C,PRI1
PRI2,PRI2,4932.YKL045W,PRI2
PRP11,PRP11,4932.YDL043C,PRP11
PRP18,PRP18,4932.YGR006W,PRP18
PRP19,PRP19,4932.YLL036C,PRP19
PRP21,PRP21,4932.YJL203W,PRP21
PRP24,PRP24,4932.YMR268C,PRP24
PRP28,PRP28,4932.YDR243C,PRP28
PRP3,PRP3,4932.YDR473C,PRP3
PRP31,PRP31,4932.YGR091W,PRP31
PRP38,PRP38,4932.YGR075C,PRP38
PRP39,PRP39,4932.YML046W,PRP39
PRP4,PRP4,4932.YPR178W,PRP4
PRP40,PRP40,4932.YKL012W,PRP40
PRP42,PRP42,4932.YDR235W,PRP42
PRP43,PRP43,4932.YGL120C,PRP43
PRP6,PRP6,4932.YBR055C,PRP6
PRP8,PRP8,4932.YHR165C,PRP8
PRP9,PRP9,4932.YDL030W,PRP9
PRT1,PRT1,4932.YOR361C,PRT1
PSF1,PSF1,4932.YDR013W,PSF1
PSF2,PSF2,4932.YJL072C,PSF2
PSF3,PSF3,4932.YOL146W,PSF3
PSY2,PSY2,4932.YNL201C,PSY2
PSY4,PSY4,4932.YBL046W,PSY4
PTA1,PTA1,4932.YAL043C,PTA1
PTI1,PTI1,4932.YGR156W,PTI1
PUP1,PUP1,4932.YOR157C,PUP1
PUP2,PUP2,4932.YGR253C,PUP2
PUP3,PUP3,4932.YER094C,PUP3
PWP2,PWP2,4932.YCR057C,PWP2
QCR10,QCR10,4932.YHR001W-A,QCR10
QCR2,QCR2,4932.YPR191W,QCR2
QCR6,QCR6,4932.YFR033C,QCR6
QCR7,QCR7,4932.YDR529C,QCR7
QCR8,QCR8,4932.YJL166W,QCR8
QCR9,QCR9,4932.YGR183C,QCR9
RAD1,RAD1,4932.YPL022W,RAD1
RAD10,RAD10,4932.YML095C,RAD10
RAD14,RAD14,4932.YMR201C,RAD14
RAD16,RAD16,4932.YBR114W,RAD16
RAD17,RAD17,4932.YOR368W,RAD17
RAD18,RAD18,4932.YCR066W,RAD18
RAD2,RAD2,4932.YGR258C,RAD2
RAD23,RAD23,4932.YEL037C,RAD23
RAD24,RAD24,4932.YER173W,RAD24
RAD26,RAD26,4932.YJR035W,RAD26
RAD3,RAD3,4932.YER171W,RAD3
RAD4,RAD4,4932.YER162C,RAD4
RAD50,RAD50,4932.YNL250W,RAD50
RAD53,RAD53,4932.YPL153C,RAD53
RAD55,RAD55,4932.YDR076W,RAD55
RAD57,RAD57,4932.YDR004W,RAD57
RAD6,RAD6,4932.YGL058W,RAD6
RAD7,RAD7,4932.YJR052W,RAD7
RAI1,RAI1,4932.YGL246C,RAI1
RAT1,RAT1,4932.YOR048C,RAT1
RAV1,RAV1,4932.YJR033C,RAV1
RAV2,RAV2,4932.YDR202C,RAV2
RCO1,RCO1,4932.YMR075W,RCO1
RDS3,RDS3,4932.YPR094W,RDS3
REC102,REC102,4932.YLR329W,REC102
REC104,REC104,4932.YHR157W,REC104
REC8,REC8,4932.YPR007C,REC8
RED1,RED1,4932.YLR263W,RED1
REF2,REF2,4932.YDR195W,REF2
REG1,REG1,4932.YDR028C,REG1
REG2,REG2,4932.YBR050C,REG2
RET1,RET1,4932.YOR207C,RET1
RET2,RET2,4932.YFR051C,RET2
RET3,RET3,4932.YPL010W,RET3
REV1,REV1,4932.YOR346W,REV1
REV3,REV3,4932.YPL167C,REV3
REV7,REV7,4932.YIL139C,REV7
RFA1,RFA1,4932.YAR007C,RFA1
RFA2,RFA2,4932.YNL312W,RFA2
RFA3,RFA3,4932.YJL173C,RFA3
RFC1,RFC1,4932.YOR217W,RFC1
RFC2,RFC2,4932.YJR068W,RFC2
RFC3,RFC3,4932.YNL290W,RFC3
RFC4,RFC4,4932.YOL094C,RFC4
RFC5,RFC5,4932.YBR087W,RFC5
RFM1,RFM1,4932.YOR279C,RFM1
RGP1,RGP1,4932.YDR137W,RGP1
RGR1,RGR1,4932.YLR071C,RGR1
RHO1,RHO1,4932.YPR165W,RHO1
RIC1,RIC1,4932.YLR039C,RIC1
RIP1,RIP1,4932.YEL024W,RIP1
RIX1,RIX1,4932.YHR197W,RIX1
RLF2,RLF2,4932.YPR018W,RLF2
RMI1,RMI1,4932.YPL024W,RMI1
RML2,RML2,4932.YEL050C,RML2
RMP1,RMP1,4932.YLR145W,RMP1
RNA14,RNA14,4932.YMR061W,RNA14
RNA15,RNA15,4932.YGL044C,RNA15
RNH201,RNH201,4932.YNL072W,RNH201
RNH202,RNH202,4932.YDR279W,RNH202
RNH203,RNH203,4932.YLR154C,RNH203
RNR1,RNR1,4932.YER070W,RNR1
RNR2,RNR2,4932.YJL026W,RNR2
RNR4,RNR4,4932.YGR180C,RNR4
ROX3,ROX3,4932.YBL093C,ROX3
RPA12,RPA12,4932.YJR063W,RPA12
RPA135,RPA135,4932.YPR010C,RPA135
RPA14,RPA14,4932.YDR156W,RPA14
RPA190,RPA190,4932.YOR341W,RPA190
RPA34,RPA34,4932.YJL148W,RPA34
RPA43,RPA43,4932.YOR340C,RPA43
RPA49,RPA49,4932.YNL248C,RPA49
RPB10,RPB10,4932.YOR210W,RPB10
RPB11,RPB11,4932.YOL005C,RPB11
RPB2,RPB2,4932.YOR151C,RPB2
RPB3,RPB3,4932.YIL021W,RPB3
RPB4,RPB4,4932.YJL140W,RPB4
RPB5,RPB5,4932.YBR154C,RPB5
RPB7,RPB7,4932.YDR404C,RPB7
RPB8,RPB8,4932.YOR224C,RPB8
RPB9,RPB9,4932.YGL070C,RPB9
RPC10,RPC10,4932.YHR143W-A,RPC10
RPC11,RPC11,4932.YDR045C,RPC11
RPC17,RPC17,4932.YJL011C,RPC17
RPC19,RPC19,4932.YNL113W,RPC19
RPC25,RPC25,4932.YKL144C,RPC25
RPC31,RPC31,4932.YNL151C,RPC31
RPC34,RPC34,4932.YNR003C,RPC34
RPC37,RPC37,4932.YKR025W,RPC37
RPC40,RPC40,4932.YPR110C,RPC40
RPC53,RPC53,4932.YDL150W,RPC53
RPC82,RPC82,4932.YPR190C,RPC82
RPD3,RPD3,4932.YNL330C,RPD3
RPG1,RPG1,4932.YBR079C,RPG1
RPL10,RPL10,4932.YLR075W,RPL10
RPL11A,RPL11A,4932.YPR102C,RPL11A
RPL11B,RPL11B,4932.YGR085C,RPL11B
RPL12A,RPL12A,4932.YEL054C,RPL12A
RPL12B,RPL12B,4932.YDR418W,RPL12B
RPL13A,RPL13A,4932.YDL082W,RPL13A
RPL13B,RPL13B,4932.YMR142C,RPL13B
RPL14A,RPL14A,4932.YKL006W,RPL14A
RPL14B,RPL14B,4932.YHL001W,RPL14B
RPL15A,RPL15A,4932.YLR029C,RPL15A
RPL15B,RPL15B,4932.YMR121C,RPL15B
RPL16A,RPL16A,4932.YIL133C,RPL16A
RPL16B,RPL16B,4932.YNL069C,RPL16B
RPL17A,RPL17A,4932.YKL180W,RPL17A
RPL17B,RPL17B,4932.YJL177W,RPL17B
RPL18A,RPL18A,4932.YOL120C,RPL18A
RPL18B,RPL18B,4932.YNL301C,RPL18B
RPL19A,RPL19A,4932.YBR084C-A,RPL19A
RPL19B,RPL19B,4932.YBL027W,RPL19B
RPL1A,RPL1A,4932.YPL220W,RPL1A
RPL1B,RPL1B,4932.YGL135W,RPL1B
RPL20A,RPL20A,4932.YMR242C,RPL20A
RPL20B,RPL20B,4932.YOR312C,RPL20B
RPL21A,RPL21A,4932.YBR191W,RPL21A
RPL21B,RPL21B,4932.YPL079W,RPL21B
RPL22A,RPL22A,4932.YLR061W,RPL22A
RPL22B,RPL22B,4932.YFL034C-A,RPL22B
RPL23A,RPL23A,4932.YBL087C,RPL23A
RPL23B,RPL23B,4932.YER117W,RPL23B
RPL24A,RPL24A,4932.YGL031C,RPL24A
RPL24B,RPL24B,4932.YGR148C,RPL24B
RPL25,RPL25,4932.YOL127W,RPL25
RPL26A,RPL26A,4932.YLR344W,RPL26A
RPL26B,RPL26B,4932.YGR034W,RPL26B
RPL27A,RPL27A,4932.YHR010W,RPL27A
RPL27B,RPL27B,4932.YDR471W,RPL27B
RPL28,RPL28,4932.YGL103W,RPL28
RPL29,RPL29,4932.YFR032C-A,RPL29
RPL2A,RPL2A,4932.YFR031C-A,RPL2A
RPL2B,RPL2B,4932.YIL018W,RPL2B
RPL3,RPL3,4932.YOR063W,RPL3
RPL30,RPL30,4932.YGL030W,RPL30
RPL31A,RPL31A,4932.YDL075W,RPL31A
RPL31B,RPL31B,4932.YLR406C,RPL31B
RPL32,RPL32,4932.YBL092W,RPL32
RPL33A,RPL33A,4932.YPL143W,RPL33A
RPL33B,RPL33B,4932.YOR234C,RPL33B
RPL34A,RPL34A,4932.YER056C-A,RPL34A
RPL34B,RPL34B,4932.YIL052C,RPL34B
RPL35A,RPL35A,4932.YDL191W,RPL35A
RPL35B,RPL35B,4932.YDL136W,RPL35B
RPL36A,RPL36A,4932.YMR194W,RPL36A
RPL36B,RPL36B,4932.YPL249C-A,RPL36B
RPL37A,RPL37A,4932.YLR185W,RPL37A
RPL37B,RPL37B,4932.YDR500C,RPL37B
RPL38,RPL38,4932.YLR325C,RPL38
RPL39,RPL39,4932.YJL189W,RPL39
RPL40A,RPL40A,4932.YIL148W,RPL40A
RPL40B,RPL40B,4932.YKR094C,RPL40B
RPL41A,RPL41A,4932.YDL184C,RPL41A
RPL41B,RPL41B,4932.YDL133C-A,RPL41B
RPL42A,RPL42A,4932.YNL162W,RPL42A
RPL42B,RPL42B,4932.YHR141C,RPL42B
RPL43A,RPL43A,4932.YPR043W,RPL43A
RPL43B,RPL43B,4932.YJR094W-A,RPL43B
RPL4A,RPL4A,4932.YBR031W,RPL4A
RPL4B,RPL4B,4932.YDR012W,RPL4B
RPL5,RPL5,4932.YPL131W,RPL5
RPL6A,RPL6A,4932.YML073C,RPL6A
RPL6B,RPL6B,4932.YLR448W,RPL6B
RPL7A,RPL7A,4932.YGL076C,RPL7A
RPL7B,RPL7B,4932.YPL198W,RPL7B
RPL8A,RPL8A,4932.YHL033C,RPL8A
RPL8B,RPL8B,4932.YLL045C,RPL8B
RPL9A,RPL9A,4932.YGL147C,RPL9A
RPL9B,RPL9B,4932.YNL067W,RPL9B
RPN1,RPN1,4932.YHR027C,RPN1
RPN10,RPN10,4932.YHR200W,RPN10
RPN11,RPN11,4932.YFR004W,RPN11
RPN12,RPN12,4932.YFR052W,RPN12
RPN13,RPN13,4932.YLR421C,RPN13
RPN2,RPN2,4932.YIL075C,RPN2
RPN3,RPN3,4932.YER021W,RPN3
RPN5,RPN5,4932.YDL147W,RPN5
RPN6,RPN6,4932.YDL097C,RPN6
RPN7,RPN7,4932.YPR108W,RPN7
RPN8,RPN8,4932.YOR261C,RPN8
RPN9,RPN9,4932.YDR427W,RPN9
RPO21,RPO21,4932.YDL140C,RPO21
RPO26,RPO26,4932.YPR187W,RPO26
RPO31,RPO31,4932.YOR116C,RPO31
RPP0,RPP0,4932.YLR340W,RPP0
RPP1,RPP1,4932.YHR062C,RPP1
RPP1A,RPP1A,4932.YDL081C,RPP1A
RPP1B,RPP1B,4932.YDL130W,RPP1B
RPP2A,RPP2A,4932.YOL039W,RPP2A
RPP2B,RPP2B,4932.YDR382W,RPP2B
RPR2,RPR2,4932.YIR015W,RPR2
RPS0A,RPS0A,4932.YGR214W,RPS0A
RPS0B,RPS0B,4932.YLR048W,RPS0B
RPS10A,RPS10A,4932.YOR293W,RPS10A
RPS10B,RPS10B,4932.YMR230W,RPS10B
RPS11A,RPS11A,4932.YDR025W,RPS11A
RPS11B,RPS11B,4932.YBR048W,RPS11B
RPS12,RPS12,4932.YOR369C,RPS12
RPS13,RPS13,4932.YDR064W,RPS13
RPS14A,RPS14A,4932.YCR031C,RPS14A
RPS14B,RPS14B,4932.YJL191W,RPS14B
RPS15,RPS15,4932.YOL040C,RPS15
RPS16A,RPS16A,4932.YMR143W,RPS16A
RPS16B,RPS16B,4932.YDL083C,RPS16B
RPS17A,RPS17A,4932.YML024W,RPS17A
RPS17B,RPS17B,4932.YDR447C,RPS17B
RPS18A,RPS18A,4932.YDR450W,RPS18A
RPS18B,RPS18B,4932.YML026C,RPS18B
RPS19A,RPS19A,4932.YOL121C,RPS19A
RPS19B,RPS19B,4932.YNL302C,RPS19B
RPS1A,RPS1A,4932.YLR441C,RPS1A
RPS1B,RPS1B,4932.YML063W,RPS1B
RPS2,RPS2,4932.YGL123W,RPS2
RPS20,RPS20,4932.YHL015W,RPS20
RPS21A,RPS21A,4932.YKR057W,RPS21A
RPS21B,RPS21B,4932.YJL136C,RPS21B
RPS22A,RPS22A,4932.YJL190C,RPS22A
RPS22B,RPS22B,4932.YLR367W,RPS22B
RPS23A,RPS23A,4932.YGR118W,RPS23A
RPS23B,RPS23B,4932.YPR132W,RPS23B
RPS24A,RPS24A,4932.YER074W,RPS24A
RPS24B,RPS24B,4932.YIL069C,RPS24B
RPS25A,RPS25A,4932.YGR027C,RPS25A
RPS25B,RPS25B,4932.YLR333C,RPS25B
RPS26A,RPS26A,4932.YGL189C,RPS26A
RPS26B,RPS26B,4932.YER131W,RPS26B
RPS27A,RPS27A,4932.YKL156W,RPS27A
RPS27B,RPS27B,4932.YHR021C,RPS27B
RPS28A,RPS28A,4932.YOR167C,RPS28A
RPS28B,RPS28B,4932.YLR264W,RPS28B
RPS29A,RPS29A,4932.YLR388W,RPS29A
RPS29B,RPS29B,4932.YDL061C,RPS29B
RPS3,RPS3,4932.YNL178W,RPS3
RPS30A,RPS30A,4932.YLR287C-A,RPS30A
RPS30B,RPS30B,4932.YOR182C,RPS30B
RPS31,RPS31,4932.YLR167W,RPS31
RPS4A,RPS4A,4932.YJR145C,RPS4A
RPS4B,RPS4B,4932.YHR203C,RPS4B
RPS5,RPS5,4932.YJR123W,RPS5
RPS6A,RPS6A,4932.YPL090C,RPS6A
RPS6B,RPS6B,4932.YBR181C,RPS6B
RPS7A,RPS7A,4932.YOR096W,RPS7A
RPS7B,RPS7B,4932.YNL096C,RPS7B
RPS8A,RPS8A,4932.YBL072C,RPS8A
RPS8B,RPS8B,4932.YER102W,RPS8B
RPS9A,RPS9A,4932.YPL081W,RPS9A
RPS9B,RPS9B,4932.YBR189W,RPS9B
RPT1,RPT1,4932.YKL145W,RPT1
RPT2,RPT2,4932.YDL007W,RPT2
RPT3,RPT3,4932.YDR394W,RPT3
RPT4,RPT4,4932.YOR259C,RPT4
RPT5,RPT5,4932.YOR117W,RPT5
RPT6,RPT6,4932.YGL048C,RPT6
RRD1,RRD1,4932.YIL153W,RRD1
RRD2,RRD2,4932.YPL152W,RRD2
RRI1,RRI1,4932.YDL216C,RRI1
RRI2,RRI2,4932.YOL117W,RRI2
RRN10,RRN10,4932.YBL025W,RRN10
RRN11,RRN11,4932.YML043C,RRN11
RRN5,RRN5,4932.YLR141W,RRN5
RRN6,RRN6,4932.YBL014C,RRN6
RRN7,RRN7,4932.YJL025W,RRN7
RRN9,RRN9,4932.YMR270C,RRN9
RRP4,RRP4,4932.YHR069C,RRP4
RRP40,RRP40,4932.YOL142W,RRP40
RRP42,RRP42,4932.YDL111C,RRP42
RRP43,RRP43,4932.YCR035C,RRP43
RRP45,RRP45,4932.YDR280W,RRP45
RRP46,RRP46,4932.YGR095C,RRP46
RRP6,RRP6,4932.YOR001W,RRP6
RRP7,RRP7,4932.YCL031C,RRP7
RSA3,RSA3,4932.YLR221C,RSA3
RSC1,RSC1,4932.YGR056W,RSC1
RSC2,RSC2,4932.YLR357W,RSC2
RSC3,RSC3,4932.YDR303C,RSC3
RSC30,RSC30,4932.YHR056C,RSC30
RSC4,RSC4,4932.YKR008W,RSC4
RSC58,RSC58,4932.YLR033W,RSC58
RSC6,RSC6,4932.YCR052W,RSC6
RSC8,RSC8,4932.YFR037C,RSC8
RSC9,RSC9,4932.YML127W,RSC9
RSE1,RSE1,4932.YML049C,RSE1
RSM10,RSM10,4932.YDR041W,RSM10
RSM18,RSM18,4932.YER050C,RSM18
RSM19,RSM19,4932.YNR037C,RSM19
RSM22,RSM22,4932.YKL155C,RSM22
RSM23,RSM23,4932.YGL129C,RSM23
RSM24,RSM24,4932.YDR175C,RSM24
RSM25,RSM25,4932.YIL093C,RSM25
RSM26,RSM26,4932.YJR101W,RSM26
RSM27,RSM27,4932.YGR215W,RSM27
RSM7,RSM7,4932.YJR113C,RSM7
RSP5,RSP5,4932.YER125W,RSP5
RTC6,YPL183W-A,4932.YPL183W-A,RTC6
RTF1,RTF1,4932.YGL244W,RTF1
RTG1,RTG1,4932.YOL067C,RTG1
RTG2,RTG2,4932.YGL252C,RTG2
RTG3,RTG3,4932.YBL103C,RTG3
RTS1,RTS1,4932.YOR014W,RTS1
RTT102,RTT102,4932.YGR275W,RTT102
RTT103,RTT103,4932.YDR289C,RTT103
RTT109,RTT109,4932.YLL002W,RTT109
RVB1,RVB1,4932.YDR190C,RVB1
RVB2,RVB2,4932.YPL235W,RVB2
RVS161,RVS161,4932.YCR009C,RVS161
RVS167,RVS167,4932.YDR388W,RVS167
RXT2,RXT2,4932.YBR095C,RXT2
RXT3,RXT3,4932.YDL076C,RXT3
SAC3,SAC3,4932.YDR159W,SAC3
SAE3,SAE3,4932.YHR079C-A,SAE3
SAM35,SAM35,4932.YHR083W,SAM35
SAM37,SAM37,4932.YMR060C,SAM37
SAM50,SAM50,4932.YNL026W,SAM50
SAP155,SAP155,4932.YFR040W,SAP155
SAP185,SAP185,4932.YJL098W,SAP185
SAP190,SAP190,4932.YKR028W,SAP190
SAP30,SAP30,4932.YMR263W,SAP30
SAR1,SAR1,4932.YPL218W,SAR1
SAS2,SAS2,4932.YMR127C,SAS2
SAS3,SAS3,4932.YBL052C,SAS3
SAS4,SAS4,4932.YDR181C,SAS4
SAS5,SAS5,4932.YOR213C,SAS5
SBH1,SBH1,4932.YER087C-B,SBH1
SBH2,SBH2,4932.YER019C-A,SBH2
SCC2,SCC2,4932.YDR180W,SCC2
SCC4,SCC4,4932.YER147C,SCC4
SCL1,SCL1,4932.YGL011C,SCL1
SDC1,SDC1,4932.YDR469W,SDC1
SDH1,SDH1,4932.YKL148C,SDH1
SDH2,SDH2,4932.YLL041C,SDH2
SDH3,SDH3,4932.YKL141W,SDH3
SDH4,SDH4,4932.YDR178W,SDH4
SDS22,SDS22,4932.YKL193C,SDS22
SDS3,SDS3,4932.YIL084C,SDS3
SEC10,SEC10,4932.YLR166C,SEC10
SEC13,SEC13,4932.YLR208W,SEC13
SEC15,SEC15,4932.YGL233W,SEC15
SEC16,SEC16,4932.YPL085W,SEC16
SEC20,SEC20,4932.YDR498C,SEC20
SEC21,SEC21,4932.YNL287W,SEC21
SEC23,SEC23,4932.YPR181C,SEC23
SEC24,SEC24,4932.YIL109C,SEC24
SEC26,SEC26,4932.YDR238C,SEC26
SEC27,SEC27,4932.YGL137W,SEC27
SEC28,SEC28,4932.YIL076W,SEC28
SEC3,SEC3,4932.YER008C,SEC3
SEC31,SEC31,4932.YDL195W,SEC31
SEC39,SEC39,4932.YLR440C,SEC39
SEC4,SEC4,4932.YFL005W,SEC4
SEC5,SEC5,4932.YDR166C,SEC5
SEC6,SEC6,4932.YIL068C,SEC6
SEC61,SEC61,4932.YLR378C,SEC61
SEC62,SEC62,4932.YPL094C,SEC62
SEC63,SEC63,4932.YOR254C,SEC63
SEC65,SEC65,4932.YML105C,SEC65
SEC66,SEC66,4932.YBR171W,SEC66
SEC72,SEC72,4932.YLR292C,SEC72
SEC8,SEC8,4932.YPR055W,SEC8
SEC9,SEC9,4932.YGR009C,SEC9
SEH1,SEH1,4932.YGL100W,SEH1
SEM1,SEM1,4932.YDR363W-A,SEM1
SEN15,SEN15,4932.YMR059W,SEN15
SEN2,SEN2,4932.YLR105C,SEN2
