node_label,queryItem,stringId,preferredName
EIF1,Eif1,9606.ENSP00000419449,EIF1
EIF1AX,EIF1AX,9606.ENSP00000368927,EIF1AX
EIF2B1,EIF2B1,9606.ENSP00000416250,EIF2B1
EIF2B2,EIF2B2,9606.ENSP00000266126,EIF2B2
EIF2B3,EIF2B3,9606.ENSP00000353575,EIF2B3
EIF2B4,EIF2B4,9606.ENSP00000429323,EIF2B4
EIF2B5,EIF2B5,9606.ENSP00000497160,EIF2B5
EIF2S1,EIF2S1,9606.ENSP00000256383,EIF2S1
EIF2S2,EIF2S2,9606.ENSP00000364119,EIF2S2
EIF2S3,EIF2S3,9606.ENSP00000253039,EIF2S3
EIF3A,EIF3A,9606.ENSP00000358140,EIF3A
EIF3B,EIF3B,9606.ENSP00000354125,EIF3B
EIF3C,EIF3C,9606.ENSP00000332604,EIF3C
EIF3D,EIF3D,9606.ENSP00000216190,EIF3D
EIF3E,EIF3E,9606.ENSP00000220849,EIF3E
EIF3F,EIF3F,9606.ENSP00000431800,EIF3F
EIF3G,EIF3G,9606.ENSP00000253108,EIF3G
EIF3H,EIF3H,9606.ENSP00000429931,EIF3H
EIF3I,EIF3I,9606.ENSP00000362688,EIF3I
EIF3J,EIF3J,9606.ENSP00000261868,EIF3J
EIF3K,EIF3K,9606.ENSP00000248342,EIF3K
EIF3L,EIF3L,9606.ENSP00000499067,EIF3L
EIF3M,EIF3M,9606.ENSP00000436049,EIF3M
EIF4A1,EIF4A1,9606.ENSP00000293831,EIF4A1
EIF4A3,EIF4A3,9606.ENSP00000497641,EIF4A3
EIF4E,EIF4E,9606.ENSP00000425561,EIF4E
EIF4E2,EIF4E2,9606.ENSP00000258416,EIF4E2
EIF4ENIF1,EIF4ENIF1,9606.ENSP00000380659,EIF4ENIF1
EIF4G1,EIF4G1,9606.ENSP00000416255,EIF4G1
EIF4G3,Eif4g3,9606.ENSP00000383274,EIF4G3
EIF6,EIF6,9606.ENSP00000363559,EIF6
ELANE,ELANE,9606.ENSP00000466090,ELANE
ELAVL1,ELAVL1,9606.ENSP00000385269,ELAVL1
ELF3,Elf3,9606.ENSP00000352673,ELF3
ELK1,ELK1,9606.ENSP00000366182,ELK1
ELK3,ELK3,9606.ENSP00000228741,ELK3
ELK4,ELK4,9606.ENSP00000350681,ELK4
ELL,ELL,9606.ENSP00000262809,ELL
ELL2,ELL2,9606.ENSP00000237853,ELL2
ELL3,ELL3,9606.ENSP00000320346,ELL3
ELMO1,ELMO1,9606.ENSP00000312185,ELMO1
ELMO2,ELMO2,9606.ENSP00000290246,ELMO2
ELMSAN1,MIDEAS,9606.ENSP00000286523,ELMSAN1
ELN,ELN,9606.ENSP00000351807,ELN
ELOA,Eloa,9606.ENSP00000395574,ELOA
ELOB,ELOB,9606.ENSP00000262306,ELOB
ELOC,ELOC,9606.ENSP00000478121,ELOC
ELP1,ELP1,9606.ENSP00000363779,ELP1
ELP2,ELP2,9606.ENSP00000414851,ELP2
ELP3,ELP3,9606.ENSP00000256398,ELP3
ELP4,ELP4,9606.ENSP00000379267,ELP4
ELP5,ELP5,9606.ENSP00000379869,ELP5
ELP6,ELP6,9606.ENSP00000296149,ELP6
EMC1,EMC1,9606.ENSP00000420608,EMC1
EMC10,EMC10,9606.ENSP00000334037,EMC10
EMC2,EMC2,9606.ENSP00000220853,EMC2
EMC3,EMC3,9606.ENSP00000245046,EMC3
EMC4,EMC4,9606.ENSP00000267750,EMC4
EMC6,EMC6,9606.ENSP00000380322,EMC6
EMC7,EMC7,9606.ENSP00000256545,EMC7
EMC8,EMC8,9606.ENSP00000253457,EMC8
EMC9,EMC9,9606.ENSP00000403210,EMC9
EMD,EMD,9606.ENSP00000358857,EMD
EME1,EME1,9606.ENSP00000376952,EME1
EMILIN1,EMILIN1,9606.ENSP00000369677,EMILIN1
EMSY,EMSY,9606.ENSP00000433205,EMSY
EMX1,Emx1,9606.ENSP00000258106,EMX1
ENAH,ENAH,9606.ENSP00000355809,ENAH
ENC1,ENC1,9606.ENSP00000499185,ENC1
ENG,ENG,9606.ENSP00000362299,ENG
ENKUR,Trpc2,9606.ENSP00000331044,ENKUR
ENTPD1,ENTPD1,9606.ENSP00000360250,ENTPD1
ENTPD2,Entpd2,9606.ENSP00000347213,ENTPD2
ENTR1,ENTR1,9606.ENSP00000349929,ENTR1
ENY2,ENY2,9606.ENSP00000429986,ENY2
EP300,EP300,9606.ENSP00000263253,EP300
EP400,EP400,9606.ENSP00000374212,EP400
EPAS1,EPAS1,9606.ENSP00000263734,EPAS1
EPB41,EPB41,9606.ENSP00000345259,EPB41
EPB41L3,EPB41L3,9606.ENSP00000343158,EPB41L3
EPC1,EPC1,9606.ENSP00000263062,EPC1
EPC2,EPC2,9606.ENSP00000258484,EPC2
EPCAM,EPCAM,9606.ENSP00000263735,EPCAM
EPGN,EPGN,9606.ENSP00000411898,EPGN
EPHA1,EPHA1,9606.ENSP00000275815,EPHA1
EPHA2,EPHA2,9606.ENSP00000351209,EPHA2
EPHA4,EPHA4,9606.ENSP00000281821,EPHA4
EPHA8,EPHA8,9606.ENSP00000166244,EPHA8
EPHB1,Ephb1,9606.ENSP00000381097,EPHB1
EPHB2,Ephb2,9606.ENSP00000383053,EPHB2
EPM2A,EPM2A,9606.ENSP00000356489,EPM2A
EPN1,EPN1,9606.ENSP00000406209,EPN1
EPO,EPO,9606.ENSP00000252723,EPO
EPOR,EPOR,9606.ENSP00000222139,EPOR
EPRS1,EPRS1,9606.ENSP00000355890,EPRS1
EPS15,EPS15,9606.ENSP00000360798,EPS15
EPS8,EPS8,9606.ENSP00000494689,EPS8
EPS8L1,EPS8L1,9606.ENSP00000201647,EPS8L1
EPS8L2,EPS8L2,9606.ENSP00000435585,EPS8L2
ERAP1,ERAP1,9606.ENSP00000296754,ERAP1
ERAP2,ERAP2,9606.ENSP00000400376,ERAP2
ERBB2,ERBB2,9606.ENSP00000269571,ERBB2
ERBB3,ERBB3,9606.ENSP00000267101,ERBB3
ERBB4,ERBB4,9606.ENSP00000342235,ERBB4
ERC1,ERC1,9606.ENSP00000354158,ERC1
ERC2,Erc2,9606.ENSP00000288221,ERC2
ERCC1,ERCC1,9606.ENSP00000013807,ERCC1
ERCC2,ERCC2,9606.ENSP00000375809,ERCC2
ERCC3,ERCC3,9606.ENSP00000285398,ERCC3
ERCC4,ERCC4,9606.ENSP00000310520,ERCC4
ERCC5,ERCC5,9606.ENSP00000498881,ERCC5
ERCC6,ERCC6,9606.ENSP00000348089,ERCC6
ERCC8,ERCC8,9606.ENSP00000265038,ERCC8
EREG,EREG,9606.ENSP00000244869,EREG
ERG,ERG,9606.ENSP00000414150,ERG
ERH,ERH,9606.ENSP00000451080,ERH
ERI1,Eri1,9606.ENSP00000250263,ERI1
ERLEC1,ERLEC1,9606.ENSP00000185150,ERLEC1
ERLIN1,ERLIN1,9606.ENSP00000410964,ERLIN1
ERLIN2,ERLIN2,9606.ENSP00000428112,ERLIN2
ERN1,ERN1,9606.ENSP00000401445,ERN1
ERP29,Erp29,9606.ENSP00000261735,ERP29
ERRFI1,ERRFI1,9606.ENSP00000366702,ERRFI1
ESAM,ESAM,9606.ENSP00000278927,ESAM
ESCO1,ESCO1,9606.ENSP00000269214,ESCO1
ESPL1,ESPL1,9606.ENSP00000257934,ESPL1
ESPN,Espn,9606.ENSP00000496593,ESPN
ESR1,ESR1,9606.ENSP00000405330,ESR1
ESR2,ESR2,9606.ENSP00000343925,ESR2
ESS2,ESS2,9606.ENSP00000252137,ESS2
ESYT1,ESYT1,9606.ENSP00000267113,ESYT1
ESYT2,ESYT2,9606.ENSP00000499020,ESYT2
ESYT3,ESYT3,9606.ENSP00000374218,ESYT3
ETF1,ETF1,9606.ENSP00000353741,ETF1
ETS1,ETS1,9606.ENSP00000376436,ETS1
ETS2,Ets2,9606.ENSP00000353344,ETS2
ETV6,ETV6,9606.ENSP00000379658,ETV6
EVC,Evc,9606.ENSP00000264956,EVC
EVC2,Evc2,9606.ENSP00000342144,EVC2
EVI5,EVI5,9606.ENSP00000440826,EVI5
EWSR1,EWSR1,9606.ENSP00000400142,EWSR1
EXD1,Exd1,9606.ENSP00000415056,EXD1
EXO1,Exo1,9606.ENSP00000355506,EXO1
EXOC1,Exoc1,9606.ENSP00000370695,EXOC1
EXOC2,Exoc2,9606.ENSP00000230449,EXOC2
EXOC3,Exoc3,9606.ENSP00000425587,EXOC3
EXOC4,Exoc4,9606.ENSP00000253861,EXOC4
EXOC5,Exoc5,9606.ENSP00000484855,EXOC5
EXOC6,Exoc6,9606.ENSP00000260762,EXOC6
EXOC7,Exoc7,9606.ENSP00000334100,EXOC7
EXOC8,Exoc8,9606.ENSP00000355605,EXOC8
EXOSC1,EXOSC1,9606.ENSP00000359939,EXOSC1
EXOSC10,Exosc10,9606.ENSP00000366135,EXOSC10
EXOSC2,EXOSC2,9606.ENSP00000361433,EXOSC2
EXOSC3,EXOSC3,9606.ENSP00000323046,EXOSC3
EXOSC4,EXOSC4,9606.ENSP00000315476,EXOSC4
EXOSC5,Exosc5,9606.ENSP00000221233,EXOSC5
EXOSC6,EXOSC6,9606.ENSP00000398597,EXOSC6
EXOSC7,EXOSC7,9606.ENSP00000265564,EXOSC7
EXOSC8,EXOSC8,9606.ENSP00000374354,EXOSC8
EXOSC9,EXOSC9,9606.ENSP00000368984,EXOSC9
EXPH5,EXPH5,9606.ENSP00000265843,EXPH5
EXT1,EXT1,9606.ENSP00000367446,EXT1
EXT2,EXT2,9606.ENSP00000379032,EXT2
EYA1,Eya1,9606.ENSP00000496255,EYA1
EYA3,Eya3,9606.ENSP00000362978,EYA3
EYA4,EYA4,9606.ENSP00000432770,EYA4
EZH2,Ezh2,9606.ENSP00000320147,EZH2
EZR,Ezr,9606.ENSP00000338934,EZR
F10,F10,9606.ENSP00000364709,F10
F11R,F11r,9606.ENSP00000357005,F11R
F2,F2,9606.ENSP00000308541,F2
F2R,F2R,9606.ENSP00000321326,F2R
F2RL1,F2RL1,9606.ENSP00000296677,F2RL1
F2RL2,F2rl2,9606.ENSP00000296641,F2RL2
F2RL3,F2RL3,9606.ENSP00000248076,F2RL3
F3,F3,9606.ENSP00000334145,F3
F5,F5,9606.ENSP00000356771,F5
F7,F7,9606.ENSP00000364731,F7
F8,F8,9606.ENSP00000353393,F8
FAAP100,FAAP100,9606.ENSP00000333283,FAAP100
FAAP24,FAAP24,9606.ENSP00000466121,FAAP24
FADD,FADD,9606.ENSP00000301838,FADD
FAF1,FAF1,9606.ENSP00000379457,FAF1
FAF2,FAF2,9606.ENSP00000261942,FAF2
FAM126A,HYCC1,9606.ENSP00000403396,FAM126A
FAM89B,Fam89b,9606.ENSP00000431459,FAM89B
FAM8A1,FAM8A1,9606.ENSP00000259963,FAM8A1
FAM98B,FAM98B,9606.ENSP00000380734,FAM98B
FANCA,FANCA,9606.ENSP00000373952,FANCA
FANCB,FANCB,9606.ENSP00000498215,FANCB
FANCC,FANCC,9606.ENSP00000289081,FANCC
FANCD2,FANCD2,9606.ENSP00000287647,FANCD2
FANCE,FANCE,9606.ENSP00000229769,FANCE
FANCF,FANCF,9606.ENSP00000330875,FANCF
FANCG,FANCG,9606.ENSP00000367910,FANCG
FANCI,FANCI,9606.ENSP00000310842,FANCI
FANCL,FANCL,9606.ENSP00000385021,FANCL
FANCM,FANCM,9606.ENSP00000267430,FANCM
FAP,FAP,9606.ENSP00000188790,FAP
FARP2,FARP2,9606.ENSP00000264042,FARP2
FAS,CD95,9606.ENSP00000498466,FAS
FASTKD2,FASTKD2,9606.ENSP00000385990,FASTKD2
FASTKD5,FASTKD5,9606.ENSP00000369618,FASTKD5
FAU,FAU,9606.ENSP00000431822,FAU
FBF1,FBF1,9606.ENSP00000490726,FBF1
FBH1,FBH1,9606.ENSP00000369335,FBH1
FBL,FBL,9606.ENSP00000221801,FBL
FBLN2,FBLN2,9606.ENSP00000384169,FBLN2
FBLN5,FBLN5,9606.ENSP00000345008,FBLN5
FBN1,FBN1,9606.ENSP00000325527,FBN1
FBRS,FBRS,9606.ENSP00000348489,FBRS
FBRSL1,FBRSL1,9606.ENSP00000396160,FBRSL1
FBXL2,FBXL2,9606.ENSP00000417601,FBXL2
FBXL20,FBXL20,9606.ENSP00000264658,FBXL20
FBXL3,FBXL3,9606.ENSP00000347834,FBXL3
FBXO10,FBXO10,9606.ENSP00000403802,FBXO10
FBXO11,FBXO11,9606.ENSP00000384823,FBXO11
FBXO15,Fbxo15,9606.ENSP00000393154,FBXO15
FBXO17,FBXO17,9606.ENSP00000292852,FBXO17
FBXO2,Fbxo2,9606.ENSP00000346240,FBXO2
FBXO27,FBXO27,9606.ENSP00000292853,FBXO27
FBXO31,FBXO31,9606.ENSP00000310841,FBXO31
FBXO32,Fbxo32,9606.ENSP00000428205,FBXO32
FBXO44,FBXO44,9606.ENSP00000365959,FBXO44
FBXO45,Fbxo45,9606.ENSP00000310332,FBXO45
FBXO6,FBXO6,9606.ENSP00000365944,FBXO6
FBXW11,FBXW11,9606.ENSP00000265094,FBXW11
FBXW2,FBXW2,9606.ENSP00000476369,FBXW2
FBXW7,FBXW7,9606.ENSP00000474725,FBXW7
FBXW8,FBXW8,9606.ENSP00000498999,FBXW8
FCER1A,FCER1A,9606.ENSP00000357097,FCER1A
FCER1G,FCER1G,9606.ENSP00000289902,FCER1G
FCER2,FCER2,9606.ENSP00000264072,FCER2
FCGR1A,FCGR1A,9606.ENSP00000358165,FCGR1A
FCGR3A,FCGR3A,9606.ENSP00000356946,FCGR3A
FCGRT,FCGRT,9606.ENSP00000410798,FCGRT
FCHSD2,FCHSD2,9606.ENSP00000386722,FCHSD2
FDPS,FDPS,9606.ENSP00000349078,FDPS
FDX1,FDX1,9606.ENSP00000260270,FDX1
FDXR,FDXR,9606.ENSP00000416515,FDXR
FEM1A,FEM1A,9606.ENSP00000269856,FEM1A
FEN1,FEN1,9606.ENSP00000305480,FEN1
FER,FER,9606.ENSP00000281092,FER
FERMT2,FERMT2,9606.ENSP00000342858,FERMT2
FERMT3,FERMT3,9606.ENSP00000279227,FERMT3
FES,FES,9606.ENSP00000331504,FES
FEZ1,FEZ1,9606.ENSP00000497070,FEZ1
FGA,FGA,9606.ENSP00000498441,FGA
FGB,FGB,9606.ENSP00000306099,FGB
FGF1,FGF1,9606.ENSP00000480791,FGF1
FGF12,Fgf12,9606.ENSP00000413496,FGF12
FGF13,FGF13,9606.ENSP00000396198,FGF13
FGF19,FGF19,9606.ENSP00000294312,FGF19
FGF2,FGF2,9606.ENSP00000264498,FGF2
FGF21,FGF21,9606.ENSP00000471477,FGF21
FGF23,FGF23,9606.ENSP00000237837,FGF23
FGF4,FGF4,9606.ENSP00000168712,FGF4
FGF7,KGF,9606.ENSP00000267843,FGF7
FGFR1,FGFR1,9606.ENSP00000393312,FGFR1
FGFR1OP,CEP43,9606.ENSP00000355812,FGFR1OP
FGFR2,FGFR2,9606.ENSP00000410294,FGFR2
FGFR3,FGFR3,9606.ENSP00000339824,FGFR3
FGFR4,FGFR4,9606.ENSP00000292408,FGFR4
FGFRL1,FGFRL1,9606.ENSP00000381498,FGFRL1
FGG,FGG,9606.ENSP00000336829,FGG
FGR,Fgr,9606.ENSP00000363117,FGR
FHL1,FHL1,9606.ENSP00000498684,FHL1
FHL2,FHL2,9606.ENSP00000386892,FHL2
FHL5,Fhl5,9606.ENSP00000326022,FHL5
FIG4,FIG4,9606.ENSP00000230124,FIG4
FILIP1,FILIP1,9606.ENSP00000237172,FILIP1
FIP1L1,FIP1L1,9606.ENSP00000336752,FIP1L1
FIS1,FIS1,9606.ENSP00000223136,FIS1
FKBP10,FKBP10,9606.ENSP00000317232,FKBP10
FKBP15,FKBP15,9606.ENSP00000416158,FKBP15
FKBP1A,FKBP1A,9606.ENSP00000383003,FKBP1A
FKBP1B,Fkbp1b,9606.ENSP00000370373,FKBP1B
FKBP4,FKBP4,9606.ENSP00000001008,FKBP4
FKBP5,FKBP5,9606.ENSP00000444810,FKBP5
FKBP8,FKBP8,9606.ENSP00000471700,FKBP8
FKBPL,FKBPL,9606.ENSP00000364298,FKBPL
FLCN,FLCN,9606.ENSP00000285071,FLCN
FLI1,FLI1,9606.ENSP00000433488,FLI1
FLNA,FLNA,9606.ENSP00000358866,FLNA
FLNC,Flnc,9606.ENSP00000327145,FLNC
FLOT1,FLOT1,9606.ENSP00000365569,FLOT1
FLOT2,FLOT2,9606.ENSP00000378368,FLOT2
FLRT3,FLRT3,9606.ENSP00000339912,FLRT3
FLT1,FLT1,9606.ENSP00000282397,FLT1
FLT3,FLT3,9606.ENSP00000241453,FLT3
FLT3LG,FLT3LG,9606.ENSP00000469613,FLT3LG
FLT4,FLT4,9606.ENSP00000261937,FLT4
FMR1,Fmr1,9606.ENSP00000359506,FMR1
FN1,FN1,9606.ENSP00000346839,FN1
FNBP1L,FNBP1L,9606.ENSP00000271234,FNBP1L
FNIP1,FNIP1,9606.ENSP00000421985,FNIP1
FNIP2,FNIP2,9606.ENSP00000264433,FNIP2
FNTA,FNTA,9606.ENSP00000303423,FNTA
FNTB,FNTB,9606.ENSP00000246166,FNTB
FOLH1,FOLH1,9606.ENSP00000256999,FOLH1
FOLR1,FOLR1,9606.ENSP00000377284,FOLR1
FOS,FOS,9606.ENSP00000306245,FOS
FOSB,FOSB,9606.ENSP00000245919,FOSB
FOSL1,Fosl1,9606.ENSP00000310170,FOSL1
FOXA1,FOXA1,9606.ENSP00000250448,FOXA1
FOXG1,FOXG1,9606.ENSP00000339004,FOXG1
FOXH1,FOXH1,9606.ENSP00000366534,FOXH1
FOXK1,FOXK1,9606.ENSP00000328720,FOXK1
FOXK2,FOXK2,9606.ENSP00000335677,FOXK2
FOXM1,FOXM1,9606.ENSP00000342307,FOXM1
FOXO1,FOXO1,9606.ENSP00000368880,FOXO1
FOXO3,FOXO3,9606.ENSP00000339527,FOXO3
FOXO4,FOXO4,9606.ENSP00000363377,FOXO4
FOXP3,FOXP3,9606.ENSP00000365380,FOXP3
FRAS1,Fras1,9606.ENSP00000422834,FRAS1
FRAT1,Frat1,9606.ENSP00000360060,FRAT1
FREM1,FREM1,9606.ENSP00000412940,FREM1
FREM2,FREM2,9606.ENSP00000280481,FREM2
FRG1,FRG1,9606.ENSP00000226798,FRG1
FRMD7,FRMD7,9606.ENSP00000298542,FRMD7
FRRS1L,Frrs1l,9606.ENSP00000477141,FRRS1L
FRS2,Frs2,9606.ENSP00000447241,FRS2
FSCN2,Fscn2,9606.ENSP00000334665,FSCN2
FSHR,FSHR,9606.ENSP00000384708,FSHR
FST,FST,9606.ENSP00000256759,FST
FSTL3,Fstl3,9606.ENSP00000166139,FSTL3
FTH1,FTH1,9606.ENSP00000273550,FTH1
FTL,FTL,9606.ENSP00000366525,FTL
FTO,FTO,9606.ENSP00000418823,FTO
FTSJ3,Ftsj3,9606.ENSP00000396673,FTSJ3
FURIN,FURIN,9606.ENSP00000483552,FURIN
FUS,Fus,9606.ENSP00000254108,FUS
FUZ,Fuz,9606.ENSP00000313309,FUZ
FXN,FXN,9606.ENSP00000419243,FXN
FXR1,FXR1,9606.ENSP00000350170,FXR1
FXYD1,Fxyd1,9606.ENSP00000481244,FXYD1
FXYD2,FXYD2,9606.ENSP00000292079,FXYD2
FXYD6,FXYD6,9606.ENSP00000442756,FXYD6
FYB1,Fyb1,9606.ENSP00000493623,FYB1
FYN,Fyn,9606.ENSP00000346671,FYN
FZD4,Fzd4,9606.ENSP00000434034,FZD4
FZD5,FZD5,9606.ENSP00000354607,FZD5
FZD7,Fzd7,9606.ENSP00000286201,FZD7
FZD8,Fzd8,9606.ENSP00000363826,FZD8
G3BP1,G3BP1,9606.ENSP00000377681,G3BP1
G3BP2,G3bp2,9606.ENSP00000352738,G3BP2
G6PD,G6PD,9606.ENSP00000377192,G6PD
GAB1,GAB1,9606.ENSP00000262995,GAB1
GAB2,GAB2,9606.ENSP00000354952,GAB2
GABARAPL2,Gabarapl2,9606.ENSP00000037243,GABARAPL2
GABBR1,GABBR1,9606.ENSP00000366233,GABBR1
GABBR2,GABBR2,9606.ENSP00000259455,GABBR2
GABRA1,GABRA1,9606.ENSP00000393097,GABRA1
GABRA2,Gabra2,9606.ENSP00000427603,GABRA2
GABRA3,GABRA3,9606.ENSP00000359337,GABRA3
GABRA4,Gabra4,9606.ENSP00000264318,GABRA4
GABRA5,Gabra5,9606.ENSP00000382953,GABRA5
GABRA6,Gabra6,9606.ENSP00000274545,GABRA6
GABRB1,GABRB1,9606.ENSP00000295454,GABRB1
GABRB2,GABRB2,9606.ENSP00000274547,GABRB2
GABRB3,Gabrb3,9606.ENSP00000308725,GABRB3
GABRD,GABRD,9606.ENSP00000367848,GABRD
GABRE,GABRE,9606.ENSP00000359353,GABRE
GABRG1,Gabrg1,9606.ENSP00000295452,GABRG1
GABRG2,GABRG2,9606.ENSP00000410732,GABRG2
GABRG3,Gabrg3,9606.ENSP00000479113,GABRG3
GABRP,GABRP,9606.ENSP00000430100,GABRP
GABRQ,GABRQ,9606.ENSP00000469332,GABRQ
GADD45A,GADD45A,9606.ENSP00000360025,GADD45A
GADD45B,GADD45B,9606.ENSP00000215631,GADD45B
GADD45G,GADD45G,9606.ENSP00000252506,GADD45G
GAK,GAK,9606.ENSP00000314499,GAK
GALNS,GALNS,9606.ENSP00000268695,GALNS
GALR1,GALR1,9606.ENSP00000299727,GALR1
GALR2,Galr2,9606.ENSP00000329684,GALR2
GAN,GAN,9606.ENSP00000497351,GAN
GANAB,Ganab,9606.ENSP00000340466,GANAB
GAP43,Gap43,9606.ENSP00000377372,GAP43
GAPDH,GAPDH,9606.ENSP00000380070,GAPDH
GAR1,GAR1,9606.ENSP00000226796,GAR1
GART,GART,9606.ENSP00000371253,GART
GAS1,Gas1,9606.ENSP00000298743,GAS1
GAS8,GAS8,9606.ENSP00000268699,GAS8
GATA1,Gata1,9606.ENSP00000365858,GATA1
GATA2,GATA2,9606.ENSP00000345681,GATA2
GATA3,GATA3,9606.ENSP00000368632,GATA3
GATA4,GATA4,9606.ENSP00000435712,GATA4
GATAD2A,GATAD2A,9606.ENSP00000384899,GATAD2A
GATAD2B,GATAD2B,9606.ENSP00000357644,GATAD2B
GATB,GATB,9606.ENSP00000263985,GATB
GATC,GATC,9606.ENSP00000446872,GATC
GBA,GBA1,9606.ENSP00000314508,GBA
GBP1,GBP1,9606.ENSP00000359504,GBP1
GCFC2,GCFC2,9606.ENSP00000318690,GCFC2
GCG,GCG,9606.ENSP00000387662,GCG
GCGR,GCGR,9606.ENSP00000383558,GCGR
GCH1,Gch1,9606.ENSP00000477796,GCH1
GCHFR,Gchfr,9606.ENSP00000260447,GCHFR
GCK,Gck,9606.ENSP00000223366,GCK
GCLC,GCLC,9606.ENSP00000497574,GCLC
GCLM,GCLM,9606.ENSP00000359258,GCLM
GCN1,GCN1,9606.ENSP00000300648,GCN1
GDF11,GDF11,9606.ENSP00000257868,GDF11
GDF15,GDF15,9606.ENSP00000252809,GDF15
GDF2,GDF2,9606.ENSP00000463051,GDF2
GDF5,GDF5,9606.ENSP00000363492,GDF5
GDI1,Gdi1,9606.ENSP00000394071,GDI1
GDNF,GDNF,9606.ENSP00000409007,GDNF
GEMIN2,GEMIN2,9606.ENSP00000308533,GEMIN2
GEMIN4,GEMIN4,9606.ENSP00000321706,GEMIN4
GEMIN5,GEMIN5,9606.ENSP00000285873,GEMIN5
GEMIN6,GEMIN6,9606.ENSP00000281950,GEMIN6
GEMIN7,GEMIN7,9606.ENSP00000270257,GEMIN7
GEMIN8,GEMIN8,9606.ENSP00000369895,GEMIN8
GET4,GET4,9606.ENSP00000265857,GET4
GFER,GFER,9606.ENSP00000248114,GFER
GFI1,GFI1,9606.ENSP00000294702,GFI1
GFI1B,Gfi1b,9606.ENSP00000344782,GFI1B
GFRA1,GFRA1,9606.ENSP00000347591,GFRA1
GFRA2,GFRA2,9606.ENSP00000428518,GFRA2
GFRA3,GFRA3,9606.ENSP00000274721,GFRA3
GFRA4,GFRA4,9606.ENSP00000313423,GFRA4
GFRAL,GFRAL,9606.ENSP00000343636,GFRAL
GGA1,GGA1,9606.ENSP00000371175,GGA1
GGA2,GGA2,9606.ENSP00000311962,GGA2
GGA3,GGA3,9606.ENSP00000438085,GGA3
GH1,GH1,9606.ENSP00000312673,GH1
GHR,GHR,9606.ENSP00000483403,GHR
GHRH,GHRH,9606.ENSP00000362716,GHRH
GHRHR,GHRHR,9606.ENSP00000320180,GHRHR
GHRL,GHRL,9606.ENSP00000335074,GHRL
GHSR,GHSR,9606.ENSP00000241256,GHSR
GID4,GID4,9606.ENSP00000268719,GID4
GID8,GID8,9606.ENSP00000266069,GID8
GIGYF2,GIGYF2,9606.ENSP00000387170,GIGYF2
GINS1,GINS1,9606.ENSP00000262460,GINS1
GINS2,GINS2,9606.ENSP00000253462,GINS2
GINS3,GINS3,9606.ENSP00000401018,GINS3
GINS4,GINS4,9606.ENSP00000276533,GINS4
GIPC1,GIPC1,9606.ENSP00000376753,GIPC1
GIPR,GIPR,9606.ENSP00000467494,GIPR
GIT1,GIT1,9606.ENSP00000378338,GIT1
GIT2,GIT2,9606.ENSP00000347464,GIT2
GJA1,GJA1,9606.ENSP00000282561,GJA1
GJB2,GJB2,9606.ENSP00000372295,GJB2
GJB3,GJB3,9606.ENSP00000362464,GJB3
GJB6,GJB6,9606.ENSP00000494468,GJB6
GLA,GLA,9606.ENSP00000218516,GLA
GLB1,GLB1,9606.ENSP00000306920,GLB1
GLE1,GLE1,9606.ENSP00000308622,GLE1
GLG1,GLG1,9606.ENSP00000205061,GLG1
GLI1,GLI1,9606.ENSP00000228682,GLI1
GLI2,Gli2,9606.ENSP00000390436,GLI2
GLI3,GLI3,9606.ENSP00000379258,GLI3
GLIS2,GLIS2,9606.ENSP00000262366,GLIS2
GLIS3,GLIS3,9606.ENSP00000371398,GLIS3
GLMN,GLMN,9606.ENSP00000359385,GLMN
GLP1R,GLP1R,9606.ENSP00000362353,GLP1R
GLP2R,GLP2R,9606.ENSP00000262441,GLP2R
GLRA1,GLRA1,9606.ENSP00000411593,GLRA1
GLRA2,Glra2,9606.ENSP00000218075,GLRA2
GLRB,GLRB,9606.ENSP00000264428,GLRB
GLRX3,GLRX3,9606.ENSP00000357633,GLRX3
GMNN,GMNN,9606.ENSP00000230056,GMNN
GNA11,GNA11,9606.ENSP00000078429,GNA11
GNA12,GNA12,9606.ENSP00000275364,GNA12
GNA13,GNA13,9606.ENSP00000400717,GNA13
GNA14,GNA14,9606.ENSP00000365807,GNA14
GNA15,GNA15,9606.ENSP00000262958,GNA15
GNAI1,GNAI1,9606.ENSP00000497260,GNAI1
GNAI2,GNAI2,9606.ENSP00000312999,GNAI2
GNAI3,GNAI3,9606.ENSP00000358867,GNAI3
GNAO1,Gnao1,9606.ENSP00000262494,GNAO1
GNAQ,GNAQ,9606.ENSP00000286548,GNAQ
GNAS,GNAS,9606.ENSP00000360141,GNAS
GNAT1,GNAT1,9606.ENSP00000232461,GNAT1
GNAZ,Gnaz,9606.ENSP00000478892,GNAZ
GNB1,GNB1,9606.ENSP00000367872,GNB1
GNB2,GNB2,9606.ENSP00000305260,GNB2
GNB3,GNB3,9606.ENSP00000229264,GNB3
GNB4,GNB4,9606.ENSP00000232564,GNB4
GNB5,GNB5,9606.ENSP00000261837,GNB5
GNG10,GNG10,9606.ENSP00000363411,GNG10
GNG11,GNG11,9606.ENSP00000248564,GNG11
GNG12,GNG12,9606.ENSP00000360021,GNG12
GNG13,GNG13,9606.ENSP00000248150,GNG13
GNG2,GNG2,9606.ENSP00000334448,GNG2
GNG3,GNG3,9606.ENSP00000294117,GNG3
GNG4,GNG4,9606.ENSP00000398629,GNG4
