dataset,n_nodes,n_edges,grid_index,grid_total,sim_metric,theta_sim,theta_overlap,runtime_sec,error,shen_modularity,modularity_overlap,modularity,internal_edge_density,conductance,normalized_cut,avg_transitivity,n_communities,max_community_size,coverage_ratio,uncovered_node_ratio,overlap_node_ratio,avg_memberships_per_covered_node,overlap_intensity
yeast,1613,41533,206,294,aa,0.3,0.3,6.436805725097656,,0.495329576461271,0.495329576461271,0.49881294136464055,0.48756000990456483,0.18825921776115667,0.20048651151389127,0.7978193516302801,10,710,1.0,0.0,0.013019218846869188,1.013639181649101,2.0476190476190474
yeast,1613,41533,207,294,aa,0.3,0.4,6.462254047393799,,0.495329576461271,0.495329576461271,0.49881294136464055,0.48756000990456483,0.18825921776115667,0.20048651151389127,0.7978193516302801,10,710,1.0,0.0,0.013019218846869188,1.013639181649101,2.0476190476190474
yeast,1613,41533,208,294,aa,0.3,0.5,6.365395784378052,,0.495329576461271,0.495329576461271,0.49881294136464055,0.48756000990456483,0.18825921776115667,0.20048651151389127,0.7978193516302801,10,710,1.0,0.0,0.013019218846869188,1.013639181649101,2.0476190476190474
yeast,1613,41533,209,294,aa,0.3,0.6,6.467968463897705,,0.495329576461271,0.495329576461271,0.49881294136464055,0.48756000990456483,0.18825921776115667,0.20048651151389127,0.7978193516302801,10,710,1.0,0.0,0.013019218846869188,1.013639181649101,2.0476190476190474
yeast,1613,41533,210,294,aa,0.3,0.7,6.423788070678711,,0.495329576461271,0.495329576461271,0.49881294136464055,0.48756000990456483,0.18825921776115667,0.20048651151389127,0.7978193516302801,10,710,1.0,0.0,0.013019218846869188,1.013639181649101,2.0476190476190474
yeast,1613,41533,50,294,jaccard,0.2,0.1,6.399205446243286,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,51,294,jaccard,0.2,0.2,7.085844278335571,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,52,294,jaccard,0.2,0.3,7.713165044784546,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,53,294,jaccard,0.2,0.4,7.673699140548706,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,54,294,jaccard,0.2,0.5,7.697569847106934,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,55,294,jaccard,0.2,0.6,7.829413652420044,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,56,294,jaccard,0.2,0.7,7.775894641876221,,0.4943962050571857,0.4943962050571857,0.49881294136464055,0.5009450433117222,0.16037671218061406,0.1727286797490112,0.8097060748877414,10,710,1.0,0.0,0.01425914445133292,1.014259144451333,2.0
yeast,1613,41533,15,294,cosine,0.4,0.1,6.42850136756897,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,16,294,cosine,0.4,0.2,6.470094919204712,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,17,294,cosine,0.4,0.3,6.424808979034424,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,18,294,cosine,0.4,0.4,6.406695604324341,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,19,294,cosine,0.4,0.5,6.426033020019531,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,20,294,cosine,0.4,0.6,6.40216588973999,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,21,294,cosine,0.4,0.7,6.421226978302002,,0.46524556030641345,0.46524556030641345,0.49881294136464055,0.501044413459991,0.1717425751124472,0.19113196988807307,0.8089336502366578,10,728,1.0,0.0,0.026038437693738377,1.0260384376937384,2.0
yeast,1613,41533,106,294,dice,0.3,0.1,7.655461311340332,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,107,294,dice,0.3,0.2,7.782736778259277,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,108,294,dice,0.3,0.3,7.716442823410034,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,109,294,dice,0.3,0.4,6.80452823638916,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,110,294,dice,0.3,0.5,6.595405101776123,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,111,294,dice,0.3,0.6,6.5415990352630615,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,112,294,dice,0.3,0.7,6.51793909072876,,0.46197954276349623,0.46197954276349623,0.49881294136464055,0.4994268351260276,0.1955134988102814,0.2166286168332011,0.8080574549966284,10,726,1.0,0.0,0.0328580285182889,1.0340979541227526,2.0377358490566038
yeast,1613,41533,203,294,aa,0.2,0.7,6.851566553115845,,0.35179039191672706,0.35179039191672706,0.49881294136464055,0.4491988393631975,0.2514902779227012,0.2978031218881264,0.7940739766064573,10,778,1.0,0.0,0.10415375077495351,1.1308121512709237,2.255952380952381
yeast,1613,41533,197,294,aa,0.2,0.1,7.998782634735107,,0.3422616594961695,0.3422616594961695,0.49881294136464055,0.4585099015839812,0.2245566614176758,0.26402501145926677,0.7944363476637637,9,778,1.0,0.0,0.0638561686298822,1.0657160570365778,2.029126213592233
yeast,1613,41533,198,294,aa,0.2,0.2,8.19501519203186,,0.3422616594961695,0.3422616594961695,0.49881294136464055,0.4585099015839812,0.2245566614176758,0.26402501145926677,0.7944363476637637,9,778,1.0,0.0,0.0638561686298822,1.0657160570365778,2.029126213592233
yeast,1613,41533,199,294,aa,0.2,0.3,7.423332929611206,,0.3422616594961695,0.3422616594961695,0.49881294136464055,0.4585099015839812,0.2245566614176758,0.26402501145926677,0.7944363476637637,9,778,1.0,0.0,0.0638561686298822,1.0657160570365778,2.029126213592233
yeast,1613,41533,200,294,aa,0.2,0.4,6.828715801239014,,0.3422616594961695,0.3422616594961695,0.49881294136464055,0.4585099015839812,0.2245566614176758,0.26402501145926677,0.7944363476637637,9,778,1.0,0.0,0.0638561686298822,1.0657160570365778,2.029126213592233
yeast,1613,41533,201,294,aa,0.2,0.5,6.778202295303345,,0.3422616594961695,0.3422616594961695,0.49881294136464055,0.4585099015839812,0.2245566614176758,0.26402501145926677,0.7944363476637637,9,778,1.0,0.0,0.0638561686298822,1.0657160570365778,2.029126213592233
yeast,1613,41533,202,294,aa,0.2,0.6,6.813936233520508,,0.3422616594961695,0.3422616594961695,0.49881294136464055,0.4585099015839812,0.2245566614176758,0.26402501145926677,0.7944363476637637,9,778,1.0,0.0,0.0638561686298822,1.0657160570365778,2.029126213592233
yeast,1613,41533,8,294,cosine,0.3,0.1,9.497370958328247,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
yeast,1613,41533,9,294,cosine,0.3,0.2,9.505935668945312,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
yeast,1613,41533,10,294,cosine,0.3,0.3,9.460606098175049,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
yeast,1613,41533,11,294,cosine,0.3,0.4,9.393497467041016,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
yeast,1613,41533,12,294,cosine,0.3,0.5,8.062461137771606,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
